"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001822","BP","GO:0001822","kidney development","98/4115","323/18860",0.303405572755418,1.39057815362507,3.74034227467137,0.000197349015833194,0.014270375386283,0.0123710254208321,"56603/30812/8842/5310/57545/79810/639/2263/54475/2736/4854/38/2260/8516/4208/51668/7481/581/7042/1312/5125/8829/11020/23322/6422/7040/25789/2737/2625/59/84445/90410/7466/5754/2246/4358/4953/6943/5311/11064/1958/80114/6659/652/6662/84662/6608/8854/5914/5176/842/4853/2045/7020/23213/51196/51057/9353/4726/221322/2719/4851/84623/1909/654/9653/9955/392255/4643/1636/90780/168002/64321/203286/5979/2200/8642/26585/2668/80310/3913/10409/9500/186/2131/9241/4070/7490/6092/9863/4311/4763/5154/4326/80184/28514/7917/11277",98
"GO:0042060","BP","GO:0042060","wound healing","131/4115","453/18860",0.289183222958057,1.32539382381263,3.70329886382397,0.000202390506618433,0.0143314427260073,0.012423964855967,"6376/51330/6915/10867/960/954/131566/2155/10077/4638/5588/949/23332/4162/2192/2191/3693/51510/2778/7042/3717/89781/1511/3002/958/55612/10398/10627/959/3356/5327/79792/7040/5864/1311/3315/5023/6532/7448/64094/5754/1839/2246/2152/7128/5328/6431/2159/7103/9002/84962/79057/348/1289/27243/5119/23208/4628/2048/4853/5270/1607/6812/23452/5547/834/53905/26509/953/50506/60681/90102/1609/8573/8525/5058/150/667/8526/5578/389/8324/3084/9162/5051/2039/1465/146206/4882/7410/11093/120425/246/2151/79987/79803/79001/7001/2125/1281/10218/9158/57175/7423/6403/79643/58529/5551/23513/2149/5912/2131/3932/2621/9241/5627/2811/64714/22821/55330/55966/4763/5154/5336/177/80739/780/388931/7124/3043/90342",131
"GO:0008589","BP","GO:0008589","regulation of smoothened signaling pathway","36/4115","94/18860",0.382978723404255,1.7552803702076,3.8780029033745,0.000207171484859711,0.0143314427260073,0.012423964855967,"80199/54903/2263/5566/2121/7289/2254/23322/64927/6422/1954/2737/83871/2735/5992/5396/8643/860/84662/6608/79363/5270/80210/5082/2622/5567/2719/26091/27152/64399/374654/283643/9742/5167/916/147040",36
"GO:0045123","BP","GO:0045123","cellular extravasation","30/4115","74/18860",0.405405405405405,1.85806705855309,3.90698543360796,0.000213914785216568,0.0143314427260073,0.012423964855967,"3683/6376/6387/683/4192/9750/50512/3676/7499/83483/6366/3695/101/56477/7070/58494/120425/83700/1524/80310/6403/2131/23236/6402/2526/961/6693/140885/177/7124",30
"GO:0060350","BP","GO:0060350","endochondral bone morphogenesis","26/4115","61/18860",0.426229508196721,1.9535087544569,3.94043429236748,0.000214013869488963,0.0143314427260073,0.012423964855967,"2261/57560/4208/55512/1311/1277/5191/860/652/6662/5914/4664/871/2132/654/4325/8817/4882/4665/1281/7059/5916/162466/2131/338773/1305",26
"GO:0033555","BP","GO:0033555","multicellular organismal response to stress","38/4115","101/18860",0.376237623762376,1.72438434608953,3.85608646425397,0.000214950889170361,0.0143314427260073,0.012423964855967,"7419/1620/4208/1312/706/4192/41/8622/7060/6869/84918/348/3620/2643/2048/5025/79969/1291/207/116372/150/2890/7349/157753/5979/11280/6335/7988/2788/10522/64856/139065/5179/2131/57528/5575/5649/4914",38
"GO:0009612","BP","GO:0009612","response to mechanical stimulus","73/4115","228/18860",0.320175438596491,1.46743834068769,3.75131798294714,0.000214973690371015,0.0143314427260073,0.012423964855967,"572/5310/2534/1535/7481/4313/5027/6548/25861/4792/958/3356/5595/2821/7040/3249/5764/6387/1277/4790/9379/4192/6869/1647/5311/84918/943/23349/6662/8200/93986/8048/3741/3727/22927/51761/10631/5270/79969/834/374462/1291/79932/2934/654/5578/7508/63895/3815/168507/200539/7349/7098/114780/7846/11280/8738/6335/8841/2596/8557/26047/4878/3725/220202/84189/79955/7100/51284/4914/494513/7124/632",73
"GO:0030326","BP","GO:0030326","embryonic limb morphogenesis","46/4115","129/18860",0.356589147286822,1.63433081842757,3.81902100062709,0.000216418225873581,0.0143314427260073,0.012423964855967,"56603/54903/60529/8626/2260/7289/581/7042/51098/2254/65057/23322/1954/2737/657/27077/5396/7291/8434/860/652/8200/8854/4853/4613/7020/51176/144165/1382/51057/3899/6423/221322/2719/4851/4041/27152/26585/50515/5916/84314/9241/9742/140467/5089/79583",46
"GO:0035113","BP","GO:0035113","embryonic appendage morphogenesis","46/4115","129/18860",0.356589147286822,1.63433081842757,3.81902100062709,0.000216418225873581,0.0143314427260073,0.012423964855967,"56603/54903/60529/8626/2260/7289/581/7042/51098/2254/65057/23322/1954/2737/657/27077/5396/7291/8434/860/652/8200/8854/4853/4613/7020/51176/144165/1382/51057/3899/6423/221322/2719/4851/4041/27152/26585/50515/5916/84314/9241/9742/140467/5089/79583",46
"GO:0032330","BP","GO:0032330","regulation of chondrocyte differentiation","24/4115","55/18860",0.436363636363636,1.99995581575168,3.92326232761603,0.000240775858135941,0.0156156796240536,0.0135372731524939,"85477/6591/7227/2737/4192/55553/2202/1490/860/652/6662/8200/4017/7483/654/8817/392255/26585/4054/5916/4094/144347/100533183/359845",24
"GO:0060688","BP","GO:0060688","regulation of morphogenesis of a branching structure","24/4115","55/18860",0.436363636363636,1.99995581575168,3.92326232761603,0.000240775858135941,0.0156156796240536,0.0135372731524939,"30812/6591/3082/2263/51548/2260/2099/6422/7040/4192/652/6662/6608/23213/26585/2668/367/9500/186/9241/4070/5154/11331/7124",24
"GO:0001503","BP","GO:0001503","ossification","131/4115","455/18860",0.287912087912088,1.31956791689477,3.64521224717041,0.000248196875212711,0.0158044659060095,0.0137009324697831,"30812/9902/4057/6591/3082/864/4653/1462/51564/2263/79641/2261/57560/5566/8626/2736/4208/7481/43/4313/5027/8646/7290/91851/2254/5595/55512/6422/2068/7040/6320/1311/5764/2737/54829/657/81621/79176/1277/4192/10312/2735/4256/5191/4015/6209/6869/3488/525/656/1490/7291/1959/860/652/6662/6238/8200/6608/10234/57045/3727/4037/9365/22800/4856/7020/51374/4664/51176/144165/1009/1291/207/55811/7286/1893/6423/2719/4851/7424/2132/285313/654/56172/4325/8817/8321/861/4882/103/246/4041/9249/7123/27152/1278/115908/8642/4665/26585/3481/4054/4330/7059/7480/3726/162466/144347/100533183/5179/2131/338773/10189/359845/9241/5587/57419/8519/9636/344901/6261/4763/9260/1305/5167/645811/64093/6257/7124/632",131
"GO:0016054","BP","GO:0016054","organic acid catabolic process","78/4115","248/18860",0.314516129032258,1.44150041155489,3.6972795853582,0.000251223428803203,0.0158044659060095,0.0137009324697831,"56603/4843/2326/493/30/4942/38/10003/27349/2954/5973/23659/1428/23475/10295/10994/208/2109/587/5446/5264/51166/80724/7915/5191/10007/3081/5096/33/2744/3155/5826/1743/55268/7291/35/1757/55577/2806/1892/2571/3712/3620/51540/113675/51380/3067/283927/64180/207/84696/275/54511/137872/3176/27034/5860/23576/219743/219970/8659/51005/23498/56898/51084/197257/64174/1632/8309/51181/57571/205251/197322/122970/51268/4051/10455/26063",78
"GO:0046395","BP","GO:0046395","carboxylic acid catabolic process","78/4115","248/18860",0.314516129032258,1.44150041155489,3.6972795853582,0.000251223428803203,0.0158044659060095,0.0137009324697831,"56603/4843/2326/493/30/4942/38/10003/27349/2954/5973/23659/1428/23475/10295/10994/208/2109/587/5446/5264/51166/80724/7915/5191/10007/3081/5096/33/2744/3155/5826/1743/55268/7291/35/1757/55577/2806/1892/2571/3712/3620/51540/113675/51380/3067/283927/64180/207/84696/275/54511/137872/3176/27034/5860/23576/219743/219970/8659/51005/23498/56898/51084/197257/64174/1632/8309/51181/57571/205251/197322/122970/51268/4051/10455/26063",78
"GO:0044282","BP","GO:0044282","small molecule catabolic process","110/4115","373/18860",0.294906166219839,1.35162340094925,3.62343793715304,0.000283682095510362,0.0175291559551192,0.0151960707449192,"572/56603/4843/2326/10858/493/30/3029/4942/5214/949/8578/38/10003/5019/51171/51733/27349/2954/5973/23659/1428/23475/10295/10994/2821/208/2109/587/5446/4521/5264/51166/80724/217/2026/7915/5191/10007/3081/5096/33/2744/3155/5826/1743/55268/7291/35/1757/55577/2806/25953/1892/2571/3712/348/3620/51540/1593/113675/51380/3067/283927/64180/5211/207/55811/84696/275/54511/137872/26007/3176/27034/5860/23576/219743/219970/874/8659/51005/4041/23498/79411/56898/5224/51084/197257/64174/1632/8309/51181/64080/57571/2523/205251/197322/347862/122970/4351/51268/7378/4051/2526/6799/27233/10455/2592/26063",110
"GO:0007162","BP","GO:0007162","negative regulation of cell adhesion","98/4115","326/18860",0.300613496932515,1.37778142215,3.63485155660534,0.00028421139841395,0.0175291559551192,0.0151960707449192,"8379/6376/53616/6591/972/864/4653/10077/30009/2192/4313/53827/3902/57556/3717/84861/23384/9647/3956/1511/5595/1445/951/7040/3718/2737/80709/6387/1277/56253/9404/4192/969/8078/9750/9037/84695/2633/335/7045/23240/54900/10385/652/57045/81/3620/10631/2048/6441/1840/5270/10154/10457/3142/6366/5607/6904/207/387597/90102/8573/2796/1029/4851/56477/5140/654/8324/8764/2039/861/1493/168002/83700/10653/7001/11314/3965/654346/23513/201633/4070/1946/151888/81848/3123/23654/55966/4763/6693/57799/4155/441478/3133/3135/6494/398",98
"GO:0050867","BP","GO:0050867","positive regulation of cell activation","117/4115","401/18860",0.291770573566085,1.33725225211576,3.60615858570492,0.000294835331532715,0.018007855055071,0.0156110562357792,"572/920/2534/7305/923/972/864/26228/5588/6929/6605/30009/2736/6595/4208/2323/30835/4345/825/4436/1725/3717/84861/3956/958/4773/959/10673/1445/3574/64926/7040/2737/6461/2625/59/1949/7468/683/921/4192/975/51561/9308/7535/6869/914/4602/10385/6659/1236/6665/23149/3727/5914/2048/84787/55122/9840/3142/90865/6366/51176/939/207/3561/101/7070/8764/861/23308/115352/114548/79987/29117/3481/283234/399/3575/3635/3965/7480/3603/10125/10524/6599/6403/9092/6666/940/3119/3932/2621/56941/2811/7293/3123/3117/961/6693/140885/65992/84433/916/3111/3108/3122/177/3133/3135/3105/118460/3115/3113/7124/4282/3109",117
"GO:0051251","BP","GO:0051251","positive regulation of lymphocyte activation","103/4115","346/18860",0.297687861271676,1.36437255494139,3.61372782021896,0.000300074561241737,0.0181516256228055,0.0157356913136988,"572/920/2534/7305/923/972/864/5588/6929/6605/30009/2736/6595/4208/2323/30835/4436/1725/3717/84861/3956/958/4773/959/10673/1445/3574/64926/7040/2737/6461/2625/1949/7468/683/921/4192/975/51561/9308/7535/6869/10385/6659/1236/23149/5914/2048/84787/55122/9840/3142/6366/51176/939/207/3561/101/7070/8764/861/23308/115352/114548/29117/3481/283234/399/3575/3635/3965/7480/10125/10524/6599/9092/6666/940/3119/3932/2621/56941/7293/3123/3117/961/6693/140885/65992/84433/916/3111/3108/3122/177/3133/3135/3105/118460/3115/3113/4282/3109",103
"GO:0001558","BP","GO:0001558","regulation of cell growth","120/4115","414/18860",0.289855072463768,1.32847306601863,3.57002037112283,0.000330962567954893,0.019582608247957,0.0169762138615173,"51330/51265/672/65078/9564/1535/131566/11054/5588/26153/6595/9706/9962/84678/8425/6548/7042/8829/84861/5716/4682/51760/6422/7040/1954/54555/3249/221927/6387/81621/9211/1027/51147/10591/9037/1839/1154/27086/3488/60676/28956/5999/8643/8835/2053/4879/3624/27296/2258/348/684/23025/10298/84722/2045/10505/5270/3300/4856/5607/9746/5371/93649/57521/207/55811/1382/10500/9686/9353/6423/1029/5058/9472/1601/118813/29104/3084/57805/58191/374946/4009/2487/3490/80128/7349/64769/253260/221476/64321/57611/84717/64223/4881/203245/22883/10276/4878/11007/29882/627/8408/340152/54512/186/6586/1946/7490/55615/7373/344901/147906/5167/2664/3304/3303/780/6494/55384/11344",120
"GO:0045006","BP","GO:0045006","DNA deamination","9/4115","13/18860",0.692307692307692,3.17300682306758,4.14031622433055,0.000333666383461909,0.019582608247957,0.0169762138615173,"56915/164668/200315/200316/54512/118460/60489/140564/27350",9
"GO:1905330","BP","GO:1905330","regulation of morphogenesis of an epithelium","28/4115","69/18860",0.405797101449275,1.85986229242608,3.78007454920608,0.000336391193069599,0.019582608247957,0.0169762138615173,"30812/6591/3082/51548/2260/2099/6422/7040/2625/4192/2246/27086/652/6662/6608/23213/3687/388591/26585/2668/367/9500/186/9241/4070/5154/11331/7124",28
"GO:0019079","BP","GO:0019079","viral genome replication","42/4115","117/18860",0.358974358974359,1.64526279714615,3.69855316865014,0.000338264782557819,0.019582608247957,0.0169762138615173,"4057/5610/51495/10450/4938/30835/164668/56829/6355/4940/4939/64135/200315/200316/684/10155/55337/91543/8638/10318/4851/24138/25827/4599/1487/103/63901/89849/5481/3669/10663/8815/940/2621/3434/8519/9636/5094/7124/60489/140564/27350",42
"GO:0001938","BP","GO:0001938","positive regulation of endothelial cell proliferation","40/4115","110/18860",0.363636363636364,1.66662984645974,3.70426733716592,0.000341387067184518,0.019582608247957,0.0169762138615173,"2324/1535/51548/2260/8829/25865/6369/6387/4192/9037/7060/3676/2152/8828/5335/652/187/3357/57521/207/1893/654/5578/51738/284361/3148/253260/57608/3481/8862/7857/51162/7423/3725/5587/4763/441478/51157/8742/10016",40
"GO:0050866","BP","GO:0050866","negative regulation of cell activation","74/4115","235/18860",0.314893617021277,1.44323052661513,3.61191329101206,0.000342407710582621,0.019582608247957,0.0169762138615173,"8379/6376/7305/972/864/2896/10039/10077/2213/30009/8530/3902/4345/84861/3956/25807/1511/671/5595/1445/6422/951/7040/3718/2737/56253/4192/969/8078/9750/84695/7128/23240/54900/3624/10385/652/9572/57045/348/3620/23208/6441/1840/5270/10457/3142/387597/2796/1029/5169/8764/861/4332/1493/133396/145581/7001/11314/3635/3965/654346/374403/23513/201633/146722/151888/3123/5154/6693/441478/7940/3133/3135",74
"GO:0085029","BP","GO:0085029","extracellular matrix assembly","23/4115","53/18860",0.433962264150943,1.98894976959582,3.80867809125402,0.000355488843921736,0.0201475704244292,0.0174659810370651,"23332/8425/3038/55512/7040/4015/6662/10266/4629/144165/10516/60681/1291/137902/4851/1278/4239/7148/1281/84168/30008/2621/79875",23
"GO:0019884","BP","GO:0019884","antigen processing and presentation of exogenous antigen","22/4115","50/18860",0.44,2.01662211421628,3.80252447871419,0.000374893874227243,0.0209972707848958,0.0182025884825515,"972/2213/5641/81622/50856/1509/3140/911/913/8722/3119/3123/3117/3111/3108/3122/3133/3134/3105/3115/3113/3109",22
"GO:0051250","BP","GO:0051250","negative regulation of lymphocyte activation","60/4115","183/18860",0.327868852459016,1.50269904188993,3.60995596690598,0.000377156509091277,0.0209972707848958,0.0182025884825515,"8379/7305/972/864/10039/10077/2213/30009/3902/84861/3956/25807/1511/5595/1445/6422/951/7040/3718/2737/56253/4192/969/8078/9750/84695/7128/23240/54900/3624/10385/652/57045/3620/6441/1840/10457/3142/387597/2796/1029/8764/861/4332/1493/7001/11314/3635/3965/654346/374403/23513/201633/151888/3123/6693/441478/7940/3133/3135",60
"GO:0035082","BP","GO:0035082","axoneme assembly","39/4115","107/18860",0.364485981308411,1.6705238414281,3.67445216539176,0.0003810241600446,0.0210265174635139,0.0182279425040727,"51364/79645/8481/57545/84217/25809/23059/93233/79846/26261/9148/25981/80127/159686/1769/583/65999/79363/57639/55329/85478/2622/22994/79582/54970/79925/123872/54768/54919/11092/352909/55130/201625/89876/146754/80217/26140/116143/161582",39
"GO:0090090","BP","GO:0090090","negative regulation of canonical Wnt signaling pathway","51/4115","150/18860",0.34,1.55829890643985,3.62658093850807,0.000385639003424142,0.0210961301786198,0.0182882899472813,"80199/440193/6591/55593/7481/25776/55612/2010/8312/6422/6424/2737/84445/4192/2735/9096/5515/1958/23240/80114/6662/348/337867/22881/144165/7090/85407/6423/85409/7162/2719/4851/6934/1601/27123/8321/374946/2487/64321/115908/51339/55897/26585/3489/25928/4300/1649/4878/10856/9241/147906",51
"GO:0035265","BP","GO:0035265","organ growth","61/4115","187/18860",0.32620320855615,1.49506500932418,3.59416365498765,0.000394243936802095,0.0213809362622584,0.0185351890795976,"9254/2263/2261/57560/2121/2260/4208/2099/7042/2254/55512/3574/1311/657/6532/2735/27086/3953/5999/6662/6608/5914/4628/10253/3142/1848/10516/2627/6647/207/84944/1893/9686/4851/26011/5058/9472/113622/8470/3084/861/4882/221476/55897/3481/367/7059/5916/54796/4878/10409/205428/2131/9241/7490/7373/344901/5660/28514/6257/10919",61
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity","98/4115","329/18860",0.297872340425532,1.36521806571702,3.53038959571152,0.000404600061832705,0.0217550340939277,0.0188594954597863,"23098/115703/2534/65078/816/1496/25791/2213/5063/2260/22839/4208/55118/112755/79953/10857/158866/64130/57030/22849/9148/9379/41/266727/6678/1627/9890/8828/51248/51299/154796/57622/58504/81926/348/94030/54862/2048/2045/55619/10154/58489/144165/9746/8128/207/6622/7162/4915/1006/2823/1793/10160/5578/51738/8321/64084/100528062/347730/3360/145581/7846/54910/9758/7779/26115/22883/131578/78999/57633/29882/627/139065/575/2049/2894/1946/84189/6092/23768/7058/90668/349667/375790/5649/64218/9901/54413/84628/4763/8831/26037/4914/22899/8292/387804/7124/441381",98
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","19/4115","41/18860",0.463414634146341,2.12393681652491,3.80590037970367,0.000417358817671449,0.0222023856949969,0.019247305722591,"972/2213/5641/81622/50856/1509/8722/3119/3123/3117/3111/3108/3122/3133/3134/3105/3115/3113/3109",19
"GO:0098868","BP","GO:0098868","bone growth","17/4115","35/18860",0.485714285714286,2.22614129491408,3.83556114510919,0.000419978365554701,0.0222023856949969,0.019247305722591,"2263/2261/57560/2121/55512/1311/3953/6662/5914/10516/1893/4882/7059/5916/54796/2131/344901",17
"GO:0002685","BP","GO:0002685","regulation of leukocyte migration","73/4115","233/18860",0.313304721030043,1.43594824753988,3.5372300106258,0.000440708201406527,0.0231041274587372,0.0200290279955019,"6376/972/26228/2155/80024/4345/5641/5595/55512/7040/5764/6369/5919/6387/6355/683/4192/975/969/51561/9750/7060/3676/6869/11240/7499/1236/83483/9518/5025/4856/90865/6366/2660/207/1893/9353/7941/7424/101/56477/7070/58494/146433/8764/4681/100532736/131450/83700/26585/11314/1524/3965/148823/80310/7423/6403/257144/1240/245937/1436/23236/2621/57402/2526/4763/961/6693/177/51157/63940/7124/4282",73
"GO:0001910","BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","37/4115","101/18860",0.366336633663366,1.67900581066612,3.61452470610928,0.000474335005658665,0.024469377493683,0.0212125667904478,"4843/7305/26228/2213/5027/3902/7040/56253/51561/3820/5443/3824/3140/911/913/114836/1776/1524/3575/3635/3965/10125/201633/23705/4068/3916/3123/3122/177/3107/3133/3135/3134/3136/3105/1773/3106",37
"GO:0043491","BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","104/4115","354/18860",0.293785310734463,1.34648626013414,3.47658803430479,0.000474529336231016,0.024469377493683,0.0212125667904478,"6376/2534/3082/9846/4653/80243/2261/57560/2260/23239/7066/7042/3717/23384/113791/958/55512/7249/7040/29997/5518/29062/2625/219699/9037/1839/4015/5515/3488/79630/7291/4693/10385/10870/1236/6237/22863/9518/5287/5025/2045/79899/5270/10253/90865/6366/2660/1291/1292/207/57333/56034/7162/4915/56623/6934/143686/150/101/5140/25827/5578/3815/7410/221496/4486/2912/253260/5979/3481/64223/197358/1524/80310/10125/7423/1263/6403/23612/1649/940/2149/205428/1436/2621/388581/5587/1946/5627/4908/55615/9863/5649/4763/5154/4914/22876/54923/780/3135/8904/7124/5863/10016",104
"GO:0031341","BP","GO:0031341","regulation of cell killing","40/4115","112/18860",0.357142857142857,1.63686859920153,3.57111007535719,0.00052077738513548,0.0265654403381853,0.0230296491047592,"3075/4843/7305/26228/2213/5027/3902/7040/56253/51561/3820/5443/1191/3824/3140/911/913/114836/1776/1524/3575/3635/3965/10125/5551/201633/23705/4068/3916/3123/3122/177/3107/3133/3135/3134/3136/3105/1773/3106",40
"GO:0002396","BP","GO:0002396","MHC protein complex assembly","13/4115","24/18860",0.541666666666667,2.48258404212232,3.83930365925786,0.000531256197576424,0.0265654403381853,0.0230296491047592,"55080/6890/3119/3123/3117/3111/3108/3122/3105/3115/3113/6892/3109",13
"GO:0002501","BP","GO:0002501","peptide antigen assembly with MHC protein complex","13/4115","24/18860",0.541666666666667,2.48258404212232,3.83930365925786,0.000531256197576424,0.0265654403381853,0.0230296491047592,"55080/6890/3119/3123/3117/3111/3108/3122/3105/3115/3113/6892/3109",13
"GO:0007249","BP","GO:0007249","canonical NF-kappaB signal transduction","105/4115","359/18860",0.292479108635098,1.34049963277228,3.4410274107622,0.000532068905199706,0.0265654403381853,0.0230296491047592,"6376/920/4057/972/7185/57560/51495/9618/4791/7188/2099/84336/4345/825/29775/3956/10454/4792/958/28952/959/8717/7329/5971/51588/7040/56829/3315/4790/79971/7128/10783/8743/55577/10616/1236/9572/3661/7186/57153/84962/684/60401/7187/54862/6737/10346/3357/10868/6366/834/5607/79092/6398/1893/6574/10769/10318/1909/101/24138/286343/389/222068/6285/3275/79671/8878/51246/63891/7098/84270/54386/56905/147138/197358/1524/399/3965/11214/51523/57449/81858/245937/2149/9966/5587/10572/4919/3123/51284/307/142678/5336/140885/65992/84433/54923/114769/4795/23636/8904/4049/4050/7124",105
"GO:0050792","BP","GO:0050792","regulation of viral process","48/4115","141/18860",0.340425531914894,1.56024921796231,3.52753518894884,0.000545107713219012,0.0270021466445733,0.023408230934005,"9235/920/4057/972/5610/51495/10450/4938/30835/3956/164668/56829/4940/4939/64135/200315/200316/684/10155/55337/6737/91543/8638/29969/9023/10318/6993/4851/24138/81559/4599/103/63901/3965/5481/3669/682/8815/940/3434/8519/9636/3123/5987/7124/60489/140564/27350",48
"GO:0045619","BP","GO:0045619","regulation of lymphocyte differentiation","71/4115","227/18860",0.312775330396476,1.43352192740645,3.47139846467345,0.000551818564452017,0.0271210202263097,0.023511282750213,"572/56603/972/864/639/6605/30009/2736/6595/6932/3902/3956/6422/3574/7040/3718/2737/6461/2625/2648/56253/4192/969/51561/9308/7535/84695/914/23240/3624/10385/6659/652/5914/1840/9840/3142/51176/939/6647/3561/1029/101/814/861/115352/114548/1493/29117/7001/399/3575/3635/3965/7480/3726/10125/10524/6599/9092/6666/940/3932/2621/3123/65992/84433/441478/3111/3122/3135",71
"GO:0060291","BP","GO:0060291","long-term synaptic potentiation","41/4115","116/18860",0.353448275862069,1.61993547576151,3.53806826352984,0.000570013683153533,0.0277781287255724,0.0240809318118934,"7305/10858/816/815/9187/5641/2906/5764/6543/57616/2892/348/2670/6616/2048/5270/6622/10769/4915/818/4900/2890/25769/6285/8878/2905/22941/347730/10636/91683/139065/9495/9241/5575/5649/4311/4763/177/80863/6844/128977",41
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","87/4115","289/18860",0.301038062283737,1.37972730368682,3.43656817160892,0.000574019509509523,0.0277781287255724,0.0240809318118934,"572/920/2534/923/972/864/960/5588/6605/2736/6595/30835/1725/3717/84861/3956/959/10673/1445/3574/64926/7040/2737/6461/2625/1949/921/4192/975/51561/9308/7535/3676/10385/6659/1236/23149/5914/9840/3142/6366/51176/939/8631/207/3561/101/7070/8764/861/23308/114548/29117/3481/283234/399/3575/3965/7480/10125/10524/6599/6403/9092/6666/940/3119/3932/3123/2526/3117/961/6693/140885/84433/916/3111/3108/3122/177/3133/3135/3105/3115/3113/7124/3109",87
"GO:0050673","BP","GO:0050673","epithelial cell proliferation","139/4115","496/18860",0.280241935483871,1.28441382824442,3.39101542910365,0.000578800279436,0.0277956683811594,0.0240961369847964,"64102/572/6591/3082/864/2896/2324/1535/639/57504/2263/57560/22846/949/8626/51548/2260/2191/4208/581/2099/7042/8829/51098/55612/2254/6422/25865/7040/3249/5764/6369/2625/6387/657/595/4192/2735/1027/6489/9037/6678/7060/2246/57599/3676/6869/3488/10765/2152/335/8828/79630/7128/5335/6431/860/652/6662/8200/9572/5605/64919/93986/6608/54567/8854/348/93974/5176/4017/4853/4613/10468/1823/187/1019/3357/3142/4856/23213/5607/2627/57521/207/1893/1295/6423/8573/2719/1029/4851/6934/7424/1601/654/5578/8324/4838/51738/3815/653361/120425/284361/90780/27152/3148/253260/196740/57608/3481/197358/367/6091/7480/8862/1296/7857/51162/7423/2523/10522/3725/2081/9500/9241/6899/4070/5587/3297/4763/441478/3150/51157/11331/7124/8742/632/10016",139
"GO:0050678","BP","GO:0050678","regulation of epithelial cell proliferation","119/4115","416/18860",0.286057692307692,1.31106879147584,3.38920167258934,0.00060768187041438,0.0289615655058853,0.0251068562250152,"64102/572/6591/864/2896/2324/1535/57504/2263/57560/22846/8626/51548/2260/4208/581/7042/8829/51098/2254/6422/25865/7040/3249/5764/6369/2625/6387/657/595/4192/2735/1027/6489/9037/6678/7060/2246/57599/3676/6869/10765/2152/8828/7128/5335/6431/860/652/6662/8200/9572/64919/93986/6608/54567/8854/348/93974/5176/4853/4613/1823/187/1019/3357/3142/23213/5607/2627/57521/207/1893/6423/8573/2719/1029/4851/6934/7424/1601/654/5578/8324/4838/51738/120425/284361/90780/27152/3148/253260/57608/3481/197358/367/6091/7480/8862/7857/51162/7423/2523/10522/3725/9500/9241/6899/4070/5587/3297/4763/441478/3150/51157/11331/7124/8742/10016",119
"GO:0048762","BP","GO:0048762","mesenchymal cell differentiation","84/4115","278/18860",0.302158273381295,1.38486149112302,3.41509264565612,0.000622726190599434,0.0294554170305341,0.0255349773921303,"30812/80199/7869/6591/3082/55734/9820/2042/2263/55593/23332/2260/4208/54437/7481/57556/7042/8829/10521/5595/6422/7040/3249/80709/2625/657/1277/2348/4192/9037/5515/84695/59349/8828/6943/7043/7291/152007/652/6662/6608/8854/10155/145258/4017/10505/3357/10253/51176/7041/79755/10500/54756/6423/4851/6934/1909/101/1601/223117/7074/3084/55698/90864/553115/2487/8320/5979/26585/7148/2668/54910/200558/23513/2131/359845/9241/6899/23275/64218/147906/200734/348262/10016",84
"GO:0048799","BP","GO:0048799","animal organ maturation","16/4115","33/18860",0.484848484848485,2.22217312861298,3.71211140172765,0.000633655175265634,0.0297486918477321,0.0257892180915259,"4057/2261/57560/2625/8854/5979/8642/26585/7059/162466/144347/100533183/2131/359845/6261/645811",16
"GO:0030010","BP","GO:0030010","establishment of cell polarity","54/4115","164/18860",0.329268292682927,1.50911300121507,3.4592633342844,0.000640947092441178,0.0298681345077589,0.0258927632431793,"56603/9265/5310/4134/10806/54820/23332/6624/10403/55968/23616/55612/23094/2625/90410/56253/10312/9750/5754/23150/1058/117583/85440/84080/3834/154796/1236/26030/2258/3996/10207/23418/10253/6366/144165/51057/90102/6993/2934/5058/9638/84446/253260/123016/154810/83700/7465/8841/10524/23513/163183/348235/85302/79585",54
"GO:0099111","BP","GO:0099111","microtubule-based transport","72/4115","232/18860",0.310344827586207,1.42238236896133,3.41970403672156,0.000647973792242172,0.0299735524043787,0.0259841502910735,"80199/440193/5874/8481/23247/57560/10947/54820/11158/51668/8655/25809/11020/51098/23059/25999/3315/320/90410/22858/8382/25981/6421/89891/112752/64792/55201/63971/84709/51626/89941/2622/22994/6647/5195/55811/127829/51057/79582/83853/9638/636/667/79925/26256/123872/7345/26958/200373/80128/79443/27152/118426/25911/4130/7846/352909/7314/220136/10125/22820/22906/3916/55330/9742/144535/54785/1778/80217/255758/729991/161582",72
