"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa04340","Environmental Information Processing","Signal transduction","hsa04340","Hedgehog signaling pathway","11/2511","32/4460",0.34375,0.610563520509757,-2.50925031054539,0.996378389682254,0.999999988482463,0.927318285058926,"8452/8454/2932/1452/8405/339745/1456/8945/730094/5727/84455",11
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","51/2511","115/4460",0.443478260869565,0.787699340294011,-2.61783063954087,0.996545779163491,0.999999988482463,0.927318285058926,"5166/5601/5291/2932/2936/1432/10000/6513/8503/4709/5290/4698/1349/9945/5160/948/9882/5879/25874/185/817/5295/291/5603/516/2539/7048/5580/1536/4712/509/7417/4088/3667/5728/488/6517/55967/6667/5501/5465/5350/6262/4541/2475/4512/4538/4539/7416/5500/4509",51
"hsa05144","Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","10/2511","30/4460",0.333333333333333,0.592061595645825,-2.54442427352008,0.996819684248658,0.999999988482463,0.927318285058926,"4233/948/3586/7099/7097/7057/3606/3689/4615/1378",10
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","29/2511","71/4460",0.408450704225352,0.725483927058969,-2.64636859731732,0.997071319332852,0.999999988482463,0.927318285058926,"3459/5601/4775/5594/3091/3551/4793/9466/10148/196/5532/1432/3554/5533/3572/5530/4089/6097/5603/3570/3716/7048/6778/4088/6774/6256/2475/1147/5534",29
"hsa00190","Metabolism","Energy metabolism","hsa00190","Oxidative phosphorylation","26/2511","65/4460",0.4,0.71047391477499,-2.66870832087699,0.997313546639228,0.999999988482463,0.927318285058926,"535/8992/523/4709/4698/529/1349/9550/10063/27068/245973/526/528/516/4712/509/1353/54205/5464/55967/23545/4541/4512/4538/4539/4509",26
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","19/2511","51/4460",0.372549019607843,0.661715901015922,-2.75760968634585,0.998080887220658,0.999999988482463,0.927318285058926,"477/483/117/11069/3710/10488/1386/6513/1385/468/109/481/817/775/90993/115/476/3767/6262",19
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","10/2511","31/4460",0.32258064516129,0.57296283449596,-2.70788273660597,0.998082440182633,0.999999988482463,0.927318285058926,"477/483/1785/8766/1213/481/5745/115/476/160",10
"hsa04724","Organismal Systems","Nervous system","hsa04724","Glutamatergic synapse","22/2511","58/4460",0.379310344827586,0.673725264010766,-2.8386287534334,0.998472764364863,0.999999988482463,0.927318285058926,"2773/5337/6507/2775/9762/3710/5594/6505/5532/81539/59345/5533/3709/54407/2752/109/5530/775/115/255189/55970/5534",22
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","20/2511","54/4460",0.37037037037037,0.65784621738425,-2.87099312220381,0.998652005362897,0.999999988482463,0.927318285058926,"477/3784/483/1286/23428/6510/6505/117247/206358/54407/1284/481/9056/1293/476/8645/1285/120103/1282/1803",20
"hsa05030","Human Diseases","Substance dependence","hsa05030","Cocaine addiction","8/2511","27/4460",0.296296296296296,0.5262769739074,-2.80216487071792,0.998680156628617,0.999999988482463,0.927318285058926,"2773/10488/1386/1385/468/90993/26086/4128",8
"hsa04640","Organismal Systems","Immune system","hsa04640","Hematopoietic cell lineage","20/2511","56/4460",0.357142857142857,0.634351709620527,-3.12514432381717,0.999429873563549,0.999999988482463,0.927318285058926,"952/3675/7037/966/3655/945/7850/3554/2322/948/2209/3570/3678/290/3684/1435/2057/1604/1378/3690",20
"hsa05321","Human Diseases","Immune disease","hsa05321","Inflammatory bowel disease","11/2511","36/4460",0.305555555555556,0.542723129342006,-3.12650479634804,0.999519946014172,0.999999988482463,0.927318285058926,"3459/8809/3586/7099/7097/6097/3606/6778/4088/64127/6774",11
"hsa05033","Human Diseases","Substance dependence","hsa05033","Nicotine addiction","2/2511","13/4460",0.153846153846154,0.273259197990381,-2.97819978700941,0.999630103233681,0.999999988482463,0.927318285058926,"2570/2562",2
"hsa04061","Environmental Information Processing","Signaling molecules and interaction","hsa04061","Viral protein interaction with cytokine and cytokine receptor","12/2511","39/4460",0.307692307692308,0.546518395980762,-3.22825545200297,0.999658556757114,0.999999988482463,0.927318285058926,"53832/7132/8797/4055/8809/8795/3572/3586/3606/3570/1230/1435",12
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","26/2511","71/4460",0.366197183098592,0.650433865639075,-3.36986039013123,0.999749853564237,0.999999988482463,0.927318285058926,"5601/2773/2775/3710/5594/2570/1432/59345/2166/1268/4709/3709/4698/109/775/5603/115/57406/221955/4712/2562/55970/55967/4541/4538/4539",26
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","63/2511","152/4460",0.414473684210526,0.736181852480664,-3.7559931029835,0.999933823625544,0.999999988482463,0.927318285058926,"952/153/5256/2769/2255/4775/5026/80271/57192/3710/4776/2321/5257/4233/5532/5159/2185/148/5533/3709/5153/3791/135/91860/4803/5156/1910/3706/109/2250/2247/1950/5530/2252/91807/2064/844/185/817/340156/1956/775/291/57105/5261/2264/113026/115/2277/7417/154/5724/147/488/1129/10345/8912/444/5350/6262/801/7416/5534",63
"hsa05310","Human Diseases","Immune disease","hsa05310","Asthma","2/2511","16/4460",0.125,0.222023098367184,-3.53814675036349,0.999962808099005,0.999999988482463,0.927318285058926,"3586/2207",2
"hsa04060","Environmental Information Processing","Signaling molecules and interaction","hsa04060","Cytokine-cytokine receptor interaction","45/2511","119/4460",0.378151260504202,0.671666516068793,-4.12031041199349,0.999986603041459,0.999999988482463,0.927318285058926,"53832/3459/55540/7132/655/8797/9466/10148/4055/3977/90/7850/3554/9173/8809/8795/55504/3976/3597/4803/3572/3601/91/3586/658/94/8792/3454/9180/85480/3606/1896/3570/8741/7048/84818/1230/285613/23529/23765/768211/1435/163702/2057/659",45
"hsa05340","Human Diseases","Immune disease","hsa05340","Primary immunodeficiency","3/2511","21/4460",0.142857142857143,0.253740683848211,-3.89038886599557,0.999989821280255,0.999999988482463,0.927318285058926,"695/64421/100",3
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","46/2511","125/4460",0.368,0.653636001592991,-4.45789025799878,0.999997122486571,0.999999988482463,0.927318285058926,"153/10203/1906/117/4986/5026/1395/727/27346/2570/3827/7433/1268/148/3061/718/1907/135/1910/185/133/57105/5745/6755/10424/2562/5729/154/5724/1138/147/1901/2358/2357/23566/719/9934/5029/3355/6752/1129/84109/728/1903/1241/9294",46
"hsa04658","Organismal Systems","Immune system","hsa04658","Th1 and Th2 cell differentiation","17/2511","60/4460",0.283333333333333,0.503252356298951,-4.39664373478527,0.999997264842543,0.999999988482463,0.927318285058926,"3459/5601/4775/5594/3551/4793/5532/1432/5533/5530/5603/9794/3716/6778/3516/1147/5534",17
"hsa04672","Organismal Systems","Immune system","hsa04672","Intestinal immune network for IgA production","4/2511","26/4460",0.153846153846154,0.273259197990381,-4.21798029375259,0.999997404258053,0.999999988482463,0.927318285058926,"4055/3601/3586/8741",4
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecule (CAM) interaction","26/2511","83/4460",0.313253012048193,0.556395234462342,-4.63002300491136,0.999998957922197,0.999999988482463,0.927318285058926,"5817/4897/3655/83692/80381/64115/5818/965/29126/64101/9071/3685/3680/152404/57502/4684/3688/4685/9069/3689/22871/3684/257194/5797/25945/1366",26
"hsa05320","Human Diseases","Immune disease","hsa05320","Autoimmune thyroid disease","2/2511","23/4460",0.0869565217391304,0.154450851038041,-4.61417682287186,0.999999845117934,0.999999988482463,0.927318285058926,"7173/3586",2
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","8/2511","42/4460",0.19047619047619,0.338320911797614,-4.88984813949754,0.999999869327205,0.999999988482463,0.927318285058926,"5721/1385/4801/821/10197/1514/1508/2923",8
"hsa04082","Environmental Information Processing","Signaling molecules and interaction","hsa04082","Neuroactive ligand signaling","23/2511","81/4460",0.283950617283951,0.504348766661258,-5.10937055666606,0.999999920571671,0.999999988482463,0.927318285058926,"153/2773/6507/4986/5026/2775/63910/6505/2570/59345/148/135/109/115/2562/154/64805/147/55970/9934/5029/3355/1129",23
"hsa05330","Human Diseases","Immune disease","hsa05330","Allograft rejection","1/2511","22/4460",0.0454545454545455,0.0807356721335216,-4.90562415978793,0.999999988482463,0.999999988482463,0.927318285058926,"3586",1
