"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042975","GO:0042975","peroxisome proliferator activated receptor binding","5/5281","10/18662",0.5,1.76690020829388,1.52390329175038,0.122574078857671,0.374581613248746,0.303256653032424,"5469/4193/55252/6867/171023",5
"GO:0050815","GO:0050815","phosphoserine residue binding","5/5281","10/18662",0.5,1.76690020829388,1.52390329175038,0.122574078857671,0.374581613248746,0.303256653032424,"4734/7531/7534/7529/22828",5
"GO:0051864","GO:0051864","histone H3K36 demethylase activity","5/5281","10/18662",0.5,1.76690020829388,1.52390329175038,0.122574078857671,0.374581613248746,0.303256653032424,"80853/23081/23030/84864/23133",5
"GO:0070990","GO:0070990","snRNP binding","5/5281","10/18662",0.5,1.76690020829388,1.52390329175038,0.122574078857671,0.374581613248746,0.303256653032424,"11171/55147/6628/6632/23592",5
"GO:0140359","GO:0140359","ABC-type transporter activity","18/5281","49/18662",0.36734693877551,1.29813076527714,1.31273752862879,0.125424895562124,0.382363273849581,0.309556589455829,"1080/10928/1244/10347/10060/5243/4363/8714/10058/5825/206358/10257/22/23456/10350/23460/23461/225",18
"GO:0038024","GO:0038024","cargo receptor activity","23/5281","65/18662",0.353846153846154,1.25042168586952,1.2705402346487,0.129586492724467,0.393705501596792,0.31873911711574,"23166/8685/4481/10347/7037/3161/7036/8909/8987/3949/10894/948/950/113419/29967/7436/6836/375056/7804/3689/3684/9332/26020",23
"GO:0048487","GO:0048487","beta-tubulin binding","16/5281","43/18662",0.372093023255814,1.3149024805908,1.29871359982196,0.130409382912824,0.393705501596792,0.31873911711574,"6683/2683/80173/23394/9141/9126/135138/8409/55207/10128/23710/22948/57551/29127/81565/128344",16
"GO:0002161","GO:0002161","aminoacyl-tRNA deacylase activity","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"55699/16/112487/51520/3376/7407",6
"GO:0015651","GO:0015651","quaternary ammonium group transmembrane transporter activity","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"85413/60386/55356/6580/788/6584",6
"GO:0016661","GO:0016661","oxidoreductase activity, acting on other nitrogenous compounds as donors","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"80777/4835/2766/875/102724560/10243",6
"GO:0046975","GO:0046975","histone H3K36 methyltransferase activity","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"55870/54904/64324/55209/29072/84193",6
"GO:0051011","GO:0051011","microtubule minus-end binding","6/5281","13/18662",0.461538461538462,1.63098480765589,1.42969717582193,0.132280033179814,0.393705501596792,0.31873911711574,"57662/54930/23271/10426/157922/27229",6
