"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa03008","Genetic Information Processing","Translation","hsa03008","Ribosome biogenesis in eukaryotes","47/2723","55/4848",0.854545454545454,1.52142356358295,4.40199096674398,3.15307361361882e-06,0.00106272536043743,0.0010145970393405,"81691/51096/55341/51602/55781/10885/1459/6949/25996/102157402/22803/1457/55916/10940/10775/55131/23560/55813/23195/54464/84128/55127/10199/83732/10799/51119/5901/29889/134430/55226/92856/79631/84916/28987/166378/10556/10557/10813/23160/26354/84135/65083/9790/51068/10248/55505/283106",47
"hsa04141","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","94/2723","125/4848",0.752,1.33885273595299,4.34448091371558,6.17863581649666e-06,0.00106272536043743,0.0010145970393405,"7095/51360/823/11231/578/5601/8454/29927/4287/23471/27248/7353/6400/7321/51009/3998/55973/54431/56681/3320/56605/55741/111089941/23193/51726/7494/10484/80331/10483/84061/5611/55757/7993/5599/7323/1410/4121/9532/10802/6747/80267/22926/6185/5887/6745/821/468/10277/7322/55829/7326/1965/9695/29979/56886/64215/79139/9373/10427/91445/79748/8720/10130/23190/10299/54788/10525/9871/55768/51128/9601/267/84447/824/201595/285126/6184/7184/2923/3310/165324/9632/55432/55666/7327/5071/4217/30001/10905/51465/58505/6048/81567/1650",94
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","87/2723","117/4848",0.743589743589744,1.32387920562728,4.01402788915283,2.91266626322185e-05,0.00333985731516106,0.00318860306710603,"996/10926/1870/8454/23063/5525/9319/8243/5527/8556/5933/2932/23047/546/4998/51433/23594/8318/8697/25/8317/4616/2033/994/10735/5934/5516/898/9126/7531/26271/1871/896/5528/7272/7029/4999/5000/3065/10459/991/10274/23244/1031/1017/1026/7533/1032/151648/5111/1875/1022/902/9700/4193/4609/57082/5925/114799/4089/113130/85417/55869/1111/64682/5529/9184/701/9133/25836/9232/5885/5001/7534/7529/4088/7532/983/157570/545/9134/246184/9212/51434/7027/1874/5591",87
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","73/2723","101/4848",0.722772277227723,1.28681601175174,3.29712435134291,0.000555657929131206,0.0388475087599485,0.0370881968577231,"5256/89801/5601/5291/5255/3632/5837/6720/32/2932/10580/2872/1399/5594/6655/5836/5106/5257/3551/6009/51422/2645/2889/5599/6198/10891/867/5576/868/6654/10000/8503/23433/5290/9322/2002/91860/5565/5894/5562/5509/3845/9470/10211/5170/805/2308/1977/5506/3098/5261/673/3099/6464/3101/5584/3636/1398/5604/79660/2885/122809/6517/5571/9021/8660/5501/1978/5770/801/2475/4893/5500",73
"hsa00670","Metabolism","Metabolism of cofactors and vitamins","hsa00670","One carbon pool by folate","25/2723","29/4848",0.862068965517241,1.534818341839,3.26969838137483,0.000569700322183891,0.0388475087599485,0.0370881968577231,"55349/27430/10797/4522/191/1491/27232/29958/23743/160428/471/10840/635/23382/2618/875/102724560/10841/441024/10768/4144/6470/4524/6472/1719",25
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","93/2723","133/4848",0.699248120300752,1.24493385501948,3.24201226270391,0.000677572827208403,0.0388475087599485,0.0370881968577231,"55971/578/10061/5601/23118/10787/7132/387/6093/998/8440/113457/2017/7430/25/5594/3551/8797/4793/10382/8976/653857/5599/9267/9368/10094/1432/8936/10802/10096/3554/10672/8795/3071/10376/4430/55930/10095/9826/10810/9475/9071/6885/5879/10006/7099/81873/8737/5861/10097/10427/7009/2212/2768/3688/114609/3606/9871/112714/9069/257397/4690/10092/10109/836/382/840/84790/8772/10972/147179/54205/4615/283446/10458/9632/79861/5781/3059/5062/3654/57121/10383/4646/23365/6714/4644/4641/51135/7278/1902/1147/4671",93
"hsa03083","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","44/2723","59/4848",0.745762711864407,1.32774793504173,2.86697835909368,0.00255978549071117,0.125795172686377,0.120098206481486,"3720/10138/6322/7321/8726/63035/2033/7528/10389/2146/7323/57666/84759/3065/11335/85015/4149/7322/1912/10238/54881/121536/3607/8535/55252/10600/84108/5928/8314/648/1876/171023/22992/80012/84733/23512/9212/84333/10336/7874/84458/11091/7027/57713",44
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","79/2723","116/4848",0.681034482758621,1.21250649005281,2.62216301896017,0.00525759309854944,0.195679431393971,0.186817572199874,"1870/823/4361/5291/10758/28996/23291/5933/54822/3710/23411/4616/5594/4776/4605/5934/4683/898/5054/6009/5532/5608/10114/1432/1871/896/5810/10111/10000/8503/2309/5533/5290/3709/1017/1026/91860/5894/3845/1875/2113/4193/3364/4609/5530/5925/805/85417/1111/2308/144715/291/90550/9133/22808/5928/9261/824/204851/7048/7417/8945/4088/5604/983/5728/545/9134/5501/1978/132660/801/2475/1874/91750/4893/7416/5500/5534",79
"hsa03022","Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","24/2723","30/4848",0.8,1.42431142122659,2.63871699819658,0.00560918612541298,0.195679431393971,0.186817572199874,"4331/9519/6873/6882/2965/2967/6908/6883/6874/1022/902/27097/129685/2958/6875/2966/728340/6872/6877/10629/2957/83860/2961/6884",24
"hsa00100","Metabolism","Lipid metabolism","hsa00100","Steroid biosynthesis","12/2723","13/4848",0.923076923076923,1.64343625526145,2.62941919156521,0.00611882768773988,0.195679431393971,0.186817572199874,"6646/3988/6309/1718/51478/3930/10682/50814/4047/1056/1717/120227",12
"hsa03013","Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","55/2723","78/4848",0.705128205128205,1.25540269499138,2.57391648126361,0.00625719112015604,0.195679431393971,0.186817572199874,"23633/23279/55706/23534/3843/55746/3842/81929/51194/10762/8563/5905/55916/3839/3837/4927/55161/4928/57122/9631/3836/22916/7341/348995/1434/57510/9972/65109/79902/57187/5901/10526/11097/4686/53371/9818/26019/5903/25909/23165/129401/80145/59343/51808/55308/51068/84305/3838/11260/6612/3840/9883/7919/55705/10527",55
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","47/2723","66/4848",0.712121212121212,1.26785296965246,2.47995905724674,0.0083431712777608,0.239170909962476,0.22833942444398,"889/9855/7414/1495/387/6093/1459/998/51701/10580/5594/2033/1457/4233/8976/5818/8936/11235/5906/103910/5908/5787/4301/10810/9475/6885/4008/5879/9411/8826/4089/52/1956/56288/5795/2241/7048/4088/5797/10458/7525/25945/5770/6714/1500/57154/283106",47
"hsa04114","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","58/2723","84/4848",0.69047619047619,1.22931640522533,2.39977074745732,0.0102104504072107,0.268955113243863,0.256774771518009,"996/8454/9748/5525/6196/27330/8243/23291/5527/6790/51433/8697/3710/5594/5516/898/5532/9126/7531/26271/1432/5528/80315/10459/991/6195/5533/3709/1017/7533/91860/151648/9700/132864/109/5530/805/817/64682/5529/9133/115/245711/9232/7534/8945/7529/5604/7532/983/9134/246184/6197/5501/51434/801/5500/5534",58
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","39/2723","54/4848",0.722222222222222,1.28583669971845,2.39081910294714,0.0109458476320177,0.268955113243863,0.256774771518009,"23644/23517/26986/2023/23016/22894/22803/8761/23658/51010/1656/4848/3313/57472/54464/64282/23019/51691/23404/9924/10200/87178/246175/80349/10140/5213/10950/9337/11157/219988/115752/51013/170506/27257/10766/10438/131870/9652/29883",39
"hsa04071","Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","63/2723","93/4848",0.67741935483871,1.2060701550709,2.27123553755752,0.0142895091566745,0.327706076659735,0.312865042588242,"637/8439/5601/5291/2773/5525/7132/387/6093/5523/5522/5337/5527/10558/55012/5594/9517/4363/5516/427/5599/1432/5528/3827/10000/8503/10672/5290/29095/81537/2770/94101/5894/3845/9475/6610/5879/5170/29956/8560/2768/5529/2776/2207/130367/134/166929/4846/171546/8879/5604/1901/5581/5728/253782/55844/340485/4217/259230/4893/1903/5520/9294",63
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","51/2723","74/4848",0.689189189189189,1.22702504193507,2.22755933176638,0.0163738621627922,0.352038036500032,0.336095065446787,"3459/5291/7037/2023/1906/285/2872/5594/3162/2033/3091/5230/7076/2321/5054/8453/6198/4055/7422/2034/10000/6513/8503/7010/5290/1026/5160/7428/3939/54583/9470/7099/1950/405/817/1956/1977/5213/6921/3098/3099/3570/3101/4846/1536/5162/6774/5604/1978/2475/112398",51
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","38/2723","54/4848",0.703703703703704,1.2528665279308,2.11504724924531,0.022554753401883,0.418865939826644,0.399896490899366,"5291/7030/998/1399/5594/2033/6655/3091/4233/2889/8453/7422/6654/2034/5906/10000/6513/8503/5290/1026/5908/5894/3845/7428/2113/54583/5879/405/6921/673/7039/1398/5604/2885/5781/5062/4893/112398",38
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","117/2723","184/4848",0.635869565217391,1.13209535518689,2.06775010207868,0.0225606612747976,0.418865939826644,0.399896490899366,"51534/6642/9135/9765/55040/23327/29924/10565/387/55737/4734/998/22905/7037/5337/832/83737/1785/25978/10890/2060/55616/51324/51100/128866/8766/858/857/8976/653857/8395/22841/8729/28964/9267/5878/10938/867/10094/51699/5869/11021/60682/8724/23527/868/8723/10096/10254/51652/829/9525/9559/11059/84612/10564/57403/23096/10617/58513/58533/3949/10095/23111/3559/26056/4193/23325/51028/8027/81873/10097/9101/9815/1213/8394/5868/1956/30011/29934/91782/56288/112936/50807/137492/23362/9372/116987/11267/2264/10092/10109/7048/5584/92421/9897/382/4088/5867/3800/10015/147179/253725/387680/3310/10193/9798/160/3482/6714/57154/2869/830/6643/26286/29082/57132",117
"hsa04120","Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","73/2723","111/4848",0.657657657657658,1.17088664132366,2.06157326921427,0.0238274675178461,0.418865939826644,0.399896490899366,"996/9690/330/8554/8452/1161/23327/8454/4734/7321/23291/7319/3093/83737/10075/51433/8697/4214/331/51366/54926/8453/4591/7323/55294/329/9354/867/7337/9616/868/57448/991/7320/22954/11059/10054/8924/10277/7322/7326/7428/4193/8916/8451/64326/9039/89910/64682/9320/6921/8450/55585/84447/25898/8945/8065/10477/7324/11065/246184/7334/140739/9021/7327/5071/7332/6477/51434/55958/57154/51465/134111",73
"hsa03450","Genetic Information Processing","Replication and repair","hsa03450","Non-homologous end-joining","9/2723","10/4848",0.9,1.60235034887991,2.1582268815701,0.0273935388076627,0.418865939826644,0.399896490899366,"4361/7520/10111/27434/7518/64421/2237/3981/5591",9
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","55/2723","82/4848",0.670731707317073,1.19416353913815,2.0071436236217,0.0279277978311195,0.418865939826644,0.399896490899366,"79602/5601/23118/6416/7132/6720/37/32/2932/23411/9663/3551/51422/727/5599/5608/10891/1374/1432/10000/34/2309/718/1571/5565/5562/23175/6885/6434/7099/8737/114609/2308/257397/714/51094/51/84818/836/8772/929/719/4615/713/712/23765/5571/29110/3654/5465/125/4217/51135/1147/126",55
"hsa00600","Metabolism","Lipid metabolism","hsa00600","Sphingolipid metabolism","25/2723","34/4848",0.735294117647059,1.30910976215679,2.0472929921394,0.0283689087729761,0.418865939826644,0.399896490899366,"2581/8611/55331/10558/64781/9517/2717/427/9331/81537/6610/55627/29956/8560/7357/142891/9334/10825/8613/130367/166929/8879/253782/340485/259230",25
"hsa04668","Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","53/2723","79/4848",0.670886075949367,1.19443837539571,1.97225348207579,0.0304242742614848,0.418865939826644,0.399896490899366,"8837/330/5601/5291/23118/6416/7132/602/1906/83737/10059/5594/9252/182/331/3551/10488/5599/1326/6347/5608/329/1432/8809/1386/10000/8503/1385/5290/468/3976/11035/79651/6885/8737/6868/9530/90993/257397/8986/3600/836/840/64127/8772/197259/5604/1051/1435/9021/4217/1147/192111",53
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","112/2723","177/4848",0.632768361581921,1.12657400548996,1.94181157981146,0.0304394130501829,0.418865939826644,0.399896490899366,"4074/5898/5286/330/578/5601/5291/23118/10787/63916/6416/7132/387/10640/998/113457/1781/5289/1785/3320/58484/5594/3839/8767/3551/8797/10382/8677/8976/653857/5599/5216/9267/5878/5608/329/10094/5869/1432/3836/10096/23207/10000/103910/8795/5290/3071/10376/9367/1434/79026/5420/11035/51429/10095/55860/5894/51164/10810/55207/9475/6885/9648/5879/10006/7295/7099/81873/4609/8737/7097/10097/10121/388/5868/114609/3606/112714/9844/257397/1780/10092/10109/836/6990/382/840/7184/84516/26263/84790/8772/3800/197259/5604/929/54205/4615/64837/79861/302/3654/113146/3840/10383/4646/6281/51135/7278/1147/9842/4671",112
"hsa03015","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","45/2723","66/4848",0.681818181818182,1.21390177945448,1.98044343509658,0.0304408386501921,0.418865939826644,0.399896490899366,"5525/26986/26528/5523/5522/5527/10914/8761/55012/1477/55916/2935/5516/11052/8732/10767/5528/22916/9887/51692/2107/23435/65109/55339/4686/26019/124540/5529/23049/29101/10898/80335/51585/53981/11051/55308/84305/10978/55844/23283/5501/7919/5500/5520/100529063",45
"hsa04930","Human Diseases","Endocrine and metabolic disease","hsa04930","Type II diabetes mellitus","21/2723","28/4848",0.75,1.33529195739993,2.01400013850364,0.0317065096182051,0.419501511871636,0.400503279387853,"5601/5291/5594/3551/2645/5599/8503/5290/774/3098/3099/3101/5580/5581/122809/6517/9021/8660/3767/777/2475",21
"hsa05135","Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","66/2723","101/4848",0.653465346534653,1.16342269555637,1.87864319634775,0.0367635487739902,0.468394843638986,0.447182347660232,"8935/5601/5291/23118/63916/5586/6416/387/6093/998/6196/27330/2932/58484/1399/5594/8874/4210/3551/8976/653857/8395/5599/6347/5608/10094/1432/10096/10000/8503/6195/2185/5290/10095/10451/9475/6885/5879/3586/7099/81873/10097/9815/2212/8394/3688/3606/9844/2776/3678/10092/10109/382/1398/5604/5747/147179/4615/10458/6197/29110/3654/23365/6714/51135/1147",66
"hsa04722","Organismal Systems","Nervous system","hsa04722","Neurotrophin signaling pathway","58/2723","88/4848",0.659090909090909,1.173438386806,1.85850591842629,0.0389607754668464,0.478660955735541,0.456983531791582,"5601/5291/387/998/6196/27330/5663/2932/11213/4214/25/1399/5594/6655/9252/8767/3551/4793/2889/5599/7531/11108/10019/1432/6654/5906/10000/8503/6195/2309/5290/5908/468/91860/5894/3845/3656/6272/4803/5879/5170/805/817/673/6464/9261/5580/10818/1398/5604/6197/2885/5781/3654/4217/51135/801/4893",58
"hsa03050","Genetic Information Processing","Folding, sorting and degradation","hsa03050","Proteasome","20/2723","27/4848",0.740740740740741,1.3188068715061,1.88027708452329,0.0434641445900517,0.507093736998712,0.484128659558134,"5685/23198/5705/5714/5706/5684/5693/5687/5713/5683/5717/10213/10197/51371/5686/5701/9861/5707/5708/5718",20
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","74/2723","115/4848",0.643478260869565,1.14564179533443,1.78915330551019,0.0442232910173296,0.507093736998712,0.484128659558134,"58528/5291/57600/1975/7132/387/6196/27330/55437/2932/81929/5594/9681/6655/9675/9663/81617/8140/7976/3551/2887/6009/1855/6198/8649/81029/7474/523/7475/6654/64121/10000/8503/6195/6446/79109/5290/6249/529/5894/5562/3845/7482/10542/23175/9470/51719/9550/5170/245973/526/1977/528/64798/10670/673/7484/7855/54468/8323/6520/5604/5728/8322/220441/153129/6197/2885/1978/2475/4893/1147/96459/652968",74
"hsa04931","Human Diseases","Endocrine and metabolic disease","hsa04931","Insulin resistance","54/2723","82/4848",0.658536585365854,1.17245147479018,1.7826976143188,0.0462893740078469,0.511403135072401,0.488242895173161,"5601/5291/7132/5837/6196/27330/6720/32/2932/5836/5106/3551/51422/10488/5599/6198/6945/10891/1374/10000/6513/8503/6195/1385/5290/9945/5565/5562/5509/948/9882/5170/2308/5506/133522/90993/5580/4846/10999/6774/5581/5728/79660/6197/5781/6517/5571/9021/8660/5501/5465/5770/2475/5500",54
"hsa05100","Human Diseases","Infectious disease: bacterial","hsa05100","Bacterial invasion of epithelial cells","38/2723","56/4848",0.678571428571429,1.20812129479041,1.77309902613341,0.049311653508269,0.511403135072401,0.488242895173161,"7414/1495/5291/63916/387/998/79658/1785/2017/1399/858/857/4233/8976/653857/867/10094/8936/10096/10459/8503/5290/10095/5879/81873/10097/1213/3688/9844/6464/3678/10092/10109/1398/5747/3059/6714/23607",38
"hsa04137","Cellular Processes","Transport and catabolism","hsa04137","Mitophagy - animal","52/2723","79/4848",0.658227848101266,1.17190180227504,1.7436574823363,0.0504859334896558,0.511403135072401,0.488242895173161,"5601/7030/1459/10075/23786/3091/1457/22879/8887/5599/5878/5869/2309/64786/10133/8678/55288/468/3845/1965/9958/10241/9101/23710/81631/5868/221960/9868/22808/65018/84134/267/25820/55669/598/9804/664/345778/29110/5071/6667/4286/4077/6477/6714/54708/57154/4976/79065/4893/192111/283106",52
"hsa00970","Genetic Information Processing","Translation","hsa00970","Aminoacyl-tRNA biosynthesis","23/2723","32/4848",0.71875,1.27965479250826,1.79653167899835,0.0507556391574276,0.511403135072401,0.488242895173161,"3735/55699/16/123263/2617/833/5917/1615/10056/55278/51520/4677/8565/2058/79731/7453/4141/3035/123283/3376/7407/92935/283459",23
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","111/2723","178/4848",0.623595505617977,1.11024275109657,1.69622112111491,0.0520322957195756,0.511403135072401,0.488242895173161,"823/58528/7414/5601/5291/8454/23118/9474/63916/7132/387/6093/998/7321/23291/5289/2932/2017/55054/58484/55072/3710/1399/5594/9252/8767/3551/4793/2931/8976/653857/5599/6198/5216/9267/7323/10094/1432/8936/10096/3554/64121/10000/8503/103910/2309/5290/11335/3709/718/8678/10095/1729/7322/9475/6885/4193/5879/10241/7099/81873/7094/8737/54874/10097/81631/8915/92610/9140/1956/3688/3606/2308/9844/10670/3098/257397/26100/3099/3101/3678/113026/10092/824/3020/10109/5580/382/8945/1398/7336/5747/929/5581/598/54205/10892/4615/11146/664/7334/3059/29110/4303/30849/6714/2475/1147/7416/7335/4671",111
"hsa04216","Cellular Processes","Cell growth and death","hsa04216","Ferroptosis","21/2723","29/4848",0.724137931034483,1.28924740714476,1.76836077780367,0.054783917429648,0.518890351687973,0.495391033435274,"2729/2730/9474/2182/7037/3162/23516/4891/10162/55240/2181/6303/64116/81631/23657/2180/1536/7417/2495/6520/51703",21
"hsa03320","Organismal Systems","Endocrine system","hsa03320","PPAR signaling pathway","31/2723","45/4848",0.688888888888889,1.22649039050067,1.72774882969,0.0558108808501599,0.518890351687973,0.495391033435274,"4199/2182/10580/5106/5360/1374/3157/6342/34/2181/5468/3158/948/5170/123/2180/1622/51/2171/364/10999/729359/51129/1581/2172/2167/6256/5465/51703/2710/440503",31
"hsa05212","Human Diseases","Cancer: specific types","hsa05212","Pancreatic cancer","40/2723","60/4848",0.666666666666667,1.18692618435549,1.64910974732559,0.0632234328699258,0.572338444927749,0.54641858879271,"5898/1870/10928/578/5601/5888/5291/998/5337/4616/5594/3551/5599/6198/1871/7422/10000/8503/5290/51426/1026/5894/3845/5879/1950/675/5925/4089/5899/1956/673/3716/7039/7048/4088/6774/5604/598/2475/1147",40
"hsa00900","Metabolism","Metabolism of terpenoids and polyketides","hsa00900","Terpenoid backbone biosynthesis","15/2723","20/4848",0.75,1.33529195739993,1.70072997706357,0.0675525670452272,0.595848283680979,0.568863722486124,"3422/10269/3157/3156/51449/23463/39/3158/23590/9453/116150/2224/10654/57107/2339",15
"hsa04140","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","74/2723","117/4848",0.632478632478632,1.12605817490136,1.56231403843841,0.0702792518482181,0.604401565894675,0.577029646753791,"8837/3920/9821/58528/5601/5291/9474/81671/55102/5289/55054/51100/9342/5594/3091/115201/55578/5516/8887/6009/10652/5599/9110/6198/64689/57448/64121/10000/8503/8673/5290/10133/84938/8678/440275/5894/5562/3845/1965/1514/6885/10241/10010/55014/5861/23710/81631/5170/9140/203228/64798/10670/26100/22808/23001/64419/5580/55255/1508/5604/598/5728/664/140775/29110/8660/4077/3146/30849/7405/2475/79065/4893/9842",74
"hsa04070","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","50/2723","77/4848",0.649350649350649,1.15609693281379,1.5628449265228,0.0729521629431538,0.612086440303534,0.58436649135466,"9108/5286/55300/5291/8776/3632/8527/5289/8871/80271/8898/3710/3705/8760/160851/54928/8395/9110/200576/8503/5290/4952/3709/64768/91860/3612/3706/9107/3613/8394/805/23262/5305/253430/3628/55529/8867/113026/117283/64419/3636/90809/79837/4534/5728/9807/801/3633/22908/5297",50
"hsa00270","Metabolism","Amino acid metabolism","hsa00270","Cysteine and methionine metabolism","26/2723","38/4848",0.684210526315789,1.21816108394379,1.52819018559139,0.0849058706938489,0.654907537436578,0.625248322154872,"2729/2730/27430/586/4507/191/1491/2805/262/27232/4357/7263/1786/23743/3939/29968/56267/58478/635/23382/875/102724560/10768/4144/883/55256",26
"hsa05014","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","138/2723","227/4848",0.607929515418502,1.08235119013915,1.43845303750946,0.0849107737913767,0.654907537436578,0.625248322154872,"57679/637/9782/4719/9821/23279/5685/55706/55102/7132/55746/113457/5289/25978/81929/5705/10762/10013/3710/5714/7494/5706/5684/5693/5687/55916/5713/10382/8701/5683/23064/5532/5216/4927/5717/5608/6506/4928/506/57122/1432/6428/9896/9631/10213/515/22926/4709/348995/5533/23435/3181/27019/10133/10376/9217/9972/79902/8678/468/4698/1349/55860/51164/1965/29979/3178/5879/10010/4686/79139/5861/10121/53371/5530/9818/81631/5686/6391/5868/203228/10280/4718/112714/5903/23165/90550/7381/26100/55567/65018/84134/516/5701/129401/9861/55255/836/4712/509/84516/84790/3800/220988/598/54205/7388/5707/64837/5708/140775/79861/9377/29110/55967/5071/127602/8632/10383/9883/30849/5718/4217/7278/4541/4513/4519/4536/2475/4512/4538/4535/4508/6392/2878/4539/7416/5534",138
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","40/2723","61/4848",0.655737704918033,1.16746837805458,1.48986487465985,0.0859181747817333,0.654907537436578,0.625248322154872,"5601/5291/6416/8440/2932/25/1399/5594/6655/5599/6198/867/868/6654/10000/8503/5290/1026/2069/2002/5894/3845/4609/1950/27/817/1956/673/4690/6464/7039/1398/5604/5747/2885/5062/1978/6714/2475/4893",40
"hsa04810","Cellular Processes","Cell motility","hsa04810","Regulation of actin cytoskeleton","97/2723","157/4848",0.617834394904459,1.0999857313613,1.44157087947903,0.0863987723681783,0.654907537436578,0.625248322154872,"3645/7414/5291/10787/387/6093/2255/998/3655/7430/1399/5594/6655/8874/28984/8976/653857/727/8395/28964/5216/10094/8936/730/5159/3827/200576/10096/3694/6654/10000/8503/103910/10672/5290/3071/10095/1729/5894/3845/10451/9475/324/3679/5879/81873/5962/22801/10097/3685/2250/2247/1950/2252/8826/91807/85464/8515/8394/3680/340156/2768/1956/4478/1730/3688/5305/51571/673/22808/2909/3689/2264/3678/10092/10109/3673/1073/79837/1398/5604/5747/3684/55970/1072/10458/5062/221178/57121/5501/23365/6714/1902/4893/5500/3672/3690",97
"hsa00020","Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","14/2723","19/4848",0.736842105263158,1.3118657827087,1.54168905271772,0.0931685408341738,0.654907537436578,0.625248322154872,"1431/5106/4967/48/47/5160/8803/3417/6391/1737/3419/5162/3418/6392",14
"hsa00640","Metabolism","Carbohydrate metabolism","hsa00640","Propanoate metabolism","14/2723","19/4848",0.736842105263158,1.3118657827087,1.54168905271772,0.0931685408341738,0.654907537436578,0.625248322154872,"32/594/3030/55862/79611/84693/55902/3939/8803/1629/4594/84532/51/5095",14
"hsa04136","Cellular Processes","Transport and catabolism","hsa04136","Autophagy - other","14/2723","19/4848",0.736842105263158,1.3118657827087,1.54168905271772,0.0931685408341738,0.654907537436578,0.625248322154872,"9474/55102/5289/55054/115201/5516/84938/8678/23710/9140/26100/30849/2475/79065",14
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","56/2723","88/4848",0.636363636363636,1.13297499415751,1.42491416228911,0.0932862480650939,0.654907537436578,0.625248322154872,"3720/5291/55183/2932/7994/5978/5594/7976/1855/81029/1432/3977/4090/7474/90/84759/7475/10000/8503/5290/92/3976/5894/3845/7482/3572/324/6926/91/4609/2247/658/463/4089/4211/84108/7484/2264/3716/3625/56916/7855/8323/4088/648/6774/8313/5604/4086/8322/2885/84333/6657/10336/659/4893",56
"hsa00790","Metabolism","Metabolism of cofactors and vitamins","hsa00790","Folate biosynthesis","12/2723","16/4848",0.75,1.33529195739993,1.52054937855089,0.100465807662592,0.670028032369925,0.63968404559185,"55034/231/4337/8836/5805/873/249/4338/10243/8644/57016/1719",12
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","54/2723","85/4848",0.635294117647059,1.13107083450347,1.3799269609318,0.101456182136098,0.670028032369925,0.63968404559185,"1080/79602/5291/23216/5525/6720/5523/5522/32/5527/55437/10890/55012/23411/5106/81617/29904/5862/5516/6009/51422/10488/6198/10891/1374/5528/3156/10000/8503/1385/2309/51552/148/5290/5208/5565/5468/5562/948/6885/51719/5170/2308/5213/5529/90993/51094/55844/6517/5571/8660/1978/2475/5520",54
"hsa05133","Human Diseases","Infectious disease: bacterial","hsa05133","Pertussis","33/2723","50/4848",0.66,1.17505692251194,1.4083643817956,0.102023550808886,0.670028032369925,0.63968404559185,"5601/2773/387/5594/727/5599/1432/725/718/2770/91860/3586/7099/3394/805/3688/114609/714/715/3689/3678/836/1073/840/3684/929/1072/4615/713/712/3654/51135/801",33
"hsa03060","Genetic Information Processing","Folding, sorting and degradation","hsa03060","Protein export","17/2723","24/4848",0.708333333333333,1.26110907087771,1.45145907146702,0.105178819034814,0.670028032369925,0.63968404559185,"7095/11231/29927/6729/8266/9789/60559/23478/6726/58477/6728/90701/6730/6731/7485/6734/439",17
"hsa04215","Cellular Processes","Cell growth and death","hsa04215","Apoptosis - multiple species","17/2723","24/4848",0.708333333333333,1.26110907087771,1.45145907146702,0.105178819034814,0.670028032369925,0.63968404559185,"637/330/578/5601/7132/331/5599/5414/329/57448/8678/836/840/8772/598/54205/56616",17
"hsa00562","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","40/2723","62/4848",0.645161290322581,1.14863824292467,1.33327864701178,0.11357578873552,0.71036493318216,0.678194183454204,"9108/5286/55300/5291/8776/3632/5289/8871/80271/8898/3705/8395/9110/9896/200576/5290/4952/64768/51763/3612/3706/9107/3613/8394/23262/5305/253430/3628/8867/113026/117283/64419/3636/79837/4534/5728/9807/3633/22908/5297",40
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","13/2723","18/4848",0.722222222222222,1.28583669971845,1.37518630703635,0.126802130346225,0.765376319388896,0.730714233933095,"1431/39/48/84693/55902/2752/4594/84532/5095/6470/6472/283871/112817",13
