"","Overall"
"ENSG00000250138",22.7656624227909
"ENSG00000250144",22.7656624227909
"ENSG00000250159",22.7656624227909
"ENSG00000250186",22.7656624227909
"ENSG00000250208",22.7656624227909
"ENSG00000250220",22.7656624227909
"ENSG00000250222",22.7656624227909
"ENSG00000250240",22.7656624227909
"ENSG00000250280",22.7656624227909
"ENSG00000250282",22.7656624227909
"ENSG00000250286",22.7656624227909
"ENSG00000250295",22.7656624227909
"ENSG00000250303",22.7656624227909
"ENSG00000250305",22.7656624227909
"ENSG00000250309",22.7656624227909
"ENSG00000250317",22.7656624227909
"ENSG00000250318",22.7656624227909
"ENSG00000250320",22.7656624227909
"ENSG00000250321",22.7656624227909
"ENSG00000250326",22.7656624227909
"ENSG00000250327",22.7656624227909
"ENSG00000250334",22.7656624227909
"ENSG00000250337",22.7656624227909
"ENSG00000250365",22.7656624227909
"ENSG00000250392",22.7656624227909
"ENSG00000250397",22.7656624227909
"ENSG00000250404",22.7656624227909
"ENSG00000250410",22.7656624227909
"ENSG00000250412",22.7656624227909
"ENSG00000250415",22.7656624227909
"ENSG00000250461",22.7656624227909
"ENSG00000250474",22.7656624227909
"ENSG00000250479",22.7656624227909
"ENSG00000250486",22.7656624227909
"ENSG00000250490",22.7656624227909
"ENSG00000250492",22.7656624227909
"ENSG00000250497",22.7656624227909
"ENSG00000250506",22.7656624227909
"ENSG00000250508",22.7656624227909
"ENSG00000250510",22.7656624227909
"ENSG00000250526",22.7656624227909
"ENSG00000250536",22.7656624227909
"ENSG00000250539",22.7656624227909
"ENSG00000250548",22.7656624227909
"ENSG00000250551",22.7656624227909
"ENSG00000250565",22.7656624227909
"ENSG00000250568",22.7656624227909
"ENSG00000250569",22.7656624227909
"ENSG00000250571",22.7656624227909
"ENSG00000250588",22.7656624227909
"ENSG00000250603",22.7656624227909
"ENSG00000250608",22.7656624227909
"ENSG00000250616",22.7656624227909
"ENSG00000250654",22.7656624227909
"ENSG00000250673",22.7656624227909
"ENSG00000250708",22.7656624227909
"ENSG00000250722",22.7656624227909
"ENSG00000250731",22.7656624227909
"ENSG00000250742",22.7656624227909
"ENSG00000250746",22.7656624227909
"ENSG00000250762",22.7656624227909
"ENSG00000250771",22.7656624227909
"ENSG00000250775",22.7656624227909
"ENSG00000250786",22.7656624227909
"ENSG00000250802",22.7656624227909
"ENSG00000250878",22.7656624227909
"ENSG00000250891",22.7656624227909
"ENSG00000250899",22.7656624227909
"ENSG00000250900",22.7656624227909
"ENSG00000250903",22.7656624227909
"ENSG00000250934",22.7656624227909
"ENSG00000250938",22.7656624227909
"ENSG00000250957",22.7656624227909
"ENSG00000250959",22.7656624227909
"ENSG00000250966",22.7656624227909
"ENSG00000250981",22.7656624227909
"ENSG00000250986",22.7656624227909
"ENSG00000250988",22.7656624227909
"ENSG00000250999",22.7656624227909
"ENSG00000251000",22.7656624227909
"ENSG00000251002",22.7656624227909
"ENSG00000251022",22.7656624227909
"ENSG00000251023",22.7656624227909
"ENSG00000251034",22.7656624227909
"ENSG00000251050",22.7656624227909
"ENSG00000251136",22.7656624227909
"ENSG00000251141",22.7656624227909
"ENSG00000251143",22.7656624227909
"ENSG00000251179",22.7656624227909
"ENSG00000251192",22.7656624227909
"ENSG00000251209",22.7656624227909
"ENSG00000251247",22.7656624227909
"ENSG00000251254",22.7656624227909
"ENSG00000251257",22.7656624227909
"ENSG00000251259",22.7656624227909
"ENSG00000251279",22.7656624227909
"ENSG00000251286",22.7656624227909
"ENSG00000251314",22.7656624227909
"ENSG00000251322",22.7656624227909
"ENSG00000251323",22.7656624227909
"ENSG00000251333",22.7656624227909
"ENSG00000251359",22.7656624227909
"ENSG00000251364",22.7656624227909
"ENSG00000251369",22.7656624227909
"ENSG00000251396",22.7656624227909
"ENSG00000251399",22.7656624227909
"ENSG00000251405",22.7656624227909
"ENSG00000251411",22.7656624227909
"ENSG00000251429",22.7656624227909
"ENSG00000251432",22.7656624227909
"ENSG00000251442",22.7656624227909
"ENSG00000251443",22.7656624227909
"ENSG00000251448",22.7656624227909
"ENSG00000251450",22.7656624227909
"ENSG00000251459",22.7656624227909
"ENSG00000251468",22.7656624227909
"ENSG00000251474",22.7656624227909
"ENSG00000251485",22.7656624227909
"ENSG00000251495",22.7656624227909
"ENSG00000251520",22.7656624227909
"ENSG00000251537",22.7656624227909
"ENSG00000251562",22.7656624227909
"ENSG00000251580",22.7656624227909
"ENSG00000251583",22.7656624227909
"ENSG00000251596",22.7656624227909
"ENSG00000251600",22.7656624227909
"ENSG00000251602",22.7656624227909
"ENSG00000251603",22.7656624227909
"ENSG00000251615",22.7656624227909
"ENSG00000251628",22.7656624227909
"ENSG00000251633",22.7656624227909
"ENSG00000251634",22.7656624227909
"ENSG00000251637",22.7656624227909
"ENSG00000251661",22.7656624227909
"ENSG00000251665",22.7656624227909
"ENSG00000251666",22.7656624227909
"ENSG00000251669",22.7656624227909
"ENSG00000251695",22.7656624227909
"ENSG00000251795",22.7656624227909
"ENSG00000251819",22.7656624227909
"ENSG00000251867",22.7656624227909
"ENSG00000251969",22.7656624227909
"ENSG00000251988",22.7656624227909
"ENSG00000251992",22.7656624227909
"ENSG00000252139",22.7656624227909
"ENSG00000252274",22.7656624227909
"ENSG00000252361",22.7656624227909
"ENSG00000252396",22.7656624227909
"ENSG00000252464",22.7656624227909
"ENSG00000252481",22.7656624227909
"ENSG00000252690",22.7656624227909
"ENSG00000252817",22.7656624227909
"ENSG00000252916",22.7656624227909
"ENSG00000252965",22.7656624227909
"ENSG00000253051",22.7656624227909
"ENSG00000253092",22.7656624227909
"ENSG00000253106",22.7656624227909
"ENSG00000253144",22.7656624227909
"ENSG00000253159",22.7656624227909
"ENSG00000253177",22.7656624227909
"ENSG00000253193",22.7656624227909
"ENSG00000253200",22.7656624227909
"ENSG00000253203",22.7656624227909
"ENSG00000253210",22.7656624227909
"ENSG00000253223",22.7656624227909
"ENSG00000253251",22.7656624227909
"ENSG00000253276",22.7656624227909
"ENSG00000253284",22.7656624227909
"ENSG00000253305",22.7656624227909
"ENSG00000253317",22.7656624227909
"ENSG00000253320",22.7656624227909
"ENSG00000253330",22.7656624227909
"ENSG00000253341",22.7656624227909
"ENSG00000253348",22.7656624227909
"ENSG00000253352",22.7656624227909
"ENSG00000253368",22.7656624227909
"ENSG00000253369",22.7656624227909
"ENSG00000253372",22.7656624227909
"ENSG00000253389",22.7656624227909
"ENSG00000253392",22.7656624227909
"ENSG00000253395",22.7656624227909
"ENSG00000253426",22.7656624227909
"ENSG00000253433",22.7656624227909
"ENSG00000253434",22.7656624227909
"ENSG00000253459",22.7656624227909
"ENSG00000253476",22.7656624227909
"ENSG00000253485",22.7656624227909
"ENSG00000253517",22.7656624227909
"ENSG00000253520",22.7656624227909
"ENSG00000253522",22.7656624227909
"ENSG00000253537",22.7656624227909
"ENSG00000253549",22.7656624227909
"ENSG00000253552",22.7656624227909
"ENSG00000253555",22.7656624227909
"ENSG00000253559",22.7656624227909
"ENSG00000253570",22.7656624227909
"ENSG00000253591",22.7656624227909
"ENSG00000253598",22.7656624227909
"ENSG00000253606",22.7656624227909
"ENSG00000253626",22.7656624227909
"ENSG00000253636",22.7656624227909
"ENSG00000253641",22.7656624227909
"ENSG00000253669",22.7656624227909
"ENSG00000253671",22.7656624227909
"ENSG00000253676",22.7656624227909
"ENSG00000253683",22.7656624227909
"ENSG00000253696",22.7656624227909
"ENSG00000253704",22.7656624227909
"ENSG00000253710",22.7656624227909
"ENSG00000253716",22.7656624227909
"ENSG00000253719",22.7656624227909
"ENSG00000253721",22.7656624227909
"ENSG00000253729",22.7656624227909
"ENSG00000253730",22.7656624227909
"ENSG00000253731",22.7656624227909
"ENSG00000253738",22.7656624227909
"ENSG00000253755",22.7656624227909
"ENSG00000253767",22.7656624227909
"ENSG00000253771",22.7656624227909
"ENSG00000253785",22.7656624227909
"ENSG00000253797",22.7656624227909
"ENSG00000253807",22.7656624227909
"ENSG00000253816",22.7656624227909
"ENSG00000253819",22.7656624227909
"ENSG00000253824",22.7656624227909
"ENSG00000253833",22.7656624227909
"ENSG00000253837",22.7656624227909
"ENSG00000253842",22.7656624227909
"ENSG00000253846",22.7656624227909
"ENSG00000253852",22.7656624227909
"ENSG00000253854",22.7656624227909
"ENSG00000253858",22.7656624227909
"ENSG00000253864",22.7656624227909
"ENSG00000253865",22.7656624227909
"ENSG00000253873",22.7656624227909
"ENSG00000253878",22.7656624227909
"ENSG00000253882",22.7656624227909
"ENSG00000253899",22.7656624227909
"ENSG00000253910",22.7656624227909
"ENSG00000253919",22.7656624227909
"ENSG00000253925",22.7656624227909
"ENSG00000253948",22.7656624227909
"ENSG00000253953",22.7656624227909
"ENSG00000253978",22.7656624227909
"ENSG00000254002",22.7656624227909
"ENSG00000254017",22.7656624227909
"ENSG00000254035",22.7656624227909
"ENSG00000254087",22.7656624227909
"ENSG00000254093",22.7656624227909
"ENSG00000254109",22.7656624227909
"ENSG00000254122",22.7656624227909
"ENSG00000254132",22.7656624227909
"ENSG00000254139",22.7656624227909
"ENSG00000254141",22.7656624227909
"ENSG00000254154",22.7656624227909
"ENSG00000254165",22.7656624227909
"ENSG00000254170",22.7656624227909
"ENSG00000254184",22.7656624227909
"ENSG00000254200",22.7656624227909
"ENSG00000254206",22.7656624227909
"ENSG00000254211",22.7656624227909
"ENSG00000254224",22.7656624227909
"ENSG00000254226",22.7656624227909
"ENSG00000254245",22.7656624227909
"ENSG00000254251",22.7656624227909
"ENSG00000254285",22.7656624227909
"ENSG00000254332",22.7656624227909
"ENSG00000254343",22.7656624227909
"ENSG00000254353",22.7656624227909
"ENSG00000254373",22.7656624227909
"ENSG00000254387",22.7656624227909
"ENSG00000254400",22.7656624227909
"ENSG00000254402",22.7656624227909
"ENSG00000254409",22.7656624227909
"ENSG00000254414",22.7656624227909
"ENSG00000254419",22.7656624227909
"ENSG00000254453",22.7656624227909
"ENSG00000254455",22.7656624227909
"ENSG00000254459",22.7656624227909
"ENSG00000254461",22.7656624227909
"ENSG00000254469",22.7656624227909
"ENSG00000254470",22.7656624227909
"ENSG00000254473",22.7656624227909
"ENSG00000254477",22.7656624227909
"ENSG00000254481",22.7656624227909
"ENSG00000254485",22.7656624227909
"ENSG00000254505",22.7656624227909
"ENSG00000254510",22.7656624227909
"ENSG00000254528",22.7656624227909
"ENSG00000254531",22.7656624227909
"ENSG00000254533",22.7656624227909
"ENSG00000254535",22.7656624227909
"ENSG00000254539",22.7656624227909
"ENSG00000254552",22.7656624227909
"ENSG00000254554",22.7656624227909
"ENSG00000254577",22.7656624227909
"ENSG00000254589",22.7656624227909
"ENSG00000254595",22.7656624227909
"ENSG00000254598",22.7656624227909
"ENSG00000254602",22.7656624227909
"ENSG00000254612",22.7656624227909
"ENSG00000254615",22.7656624227909
"ENSG00000254634",22.7656624227909
"ENSG00000254635",22.7656624227909
"ENSG00000254648",22.7656624227909
"ENSG00000254667",22.7656624227909
"ENSG00000254676",22.7656624227909
"ENSG00000254682",22.7656624227909
"ENSG00000254690",22.7656624227909
"ENSG00000254703",22.7656624227909
"ENSG00000254708",22.7656624227909
"ENSG00000254718",22.7656624227909
"ENSG00000254719",22.7656624227909
"ENSG00000254726",22.7656624227909
"ENSG00000254731",22.7656624227909
"ENSG00000254741",22.7656624227909
"ENSG00000254744",22.7656624227909
"ENSG00000254759",22.7656624227909
"ENSG00000254783",22.7656624227909
"ENSG00000254810",22.7656624227909
"ENSG00000254812",22.7656624227909
"ENSG00000254837",22.7656624227909
"ENSG00000254838",22.7656624227909
"ENSG00000254851",22.7656624227909
"ENSG00000254854",22.7656624227909
"ENSG00000254855",22.7656624227909
"ENSG00000254858",22.7656624227909
"ENSG00000254859",22.7656624227909
"ENSG00000254860",22.7656624227909
"ENSG00000254876",22.7656624227909
"ENSG00000254893",22.7656624227909
"ENSG00000254901",22.7656624227909
"ENSG00000254910",22.7656624227909
"ENSG00000254911",22.7656624227909
"ENSG00000254912",22.7656624227909
"ENSG00000254944",22.7656624227909
"ENSG00000254966",22.7656624227909
"ENSG00000254981",22.7656624227909
"ENSG00000254982",22.7656624227909
"ENSG00000254996",22.7656624227909
"ENSG00000254999",22.7656624227909
"ENSG00000255020",22.7656624227909
"ENSG00000255031",22.7656624227909
"ENSG00000255038",22.7656624227909
"ENSG00000255040",22.7656624227909
"ENSG00000255052",22.7656624227909
"ENSG00000255085",22.7656624227909
"ENSG00000255090",22.7656624227909
"ENSG00000255100",22.7656624227909
"ENSG00000255103",22.7656624227909
"ENSG00000255112",22.7656624227909
"ENSG00000255122",22.7656624227909
"ENSG00000255135",22.7656624227909
"ENSG00000255139",22.7656624227909
"ENSG00000255142",22.7656624227909
"ENSG00000255145",22.7656624227909
"ENSG00000255146",22.7656624227909
"ENSG00000255153",22.7656624227909
"ENSG00000255160",22.7656624227909
"ENSG00000255176",22.7656624227909
"ENSG00000255182",22.7656624227909
"ENSG00000255197",22.7656624227909
"ENSG00000255198",22.7656624227909
"ENSG00000255200",22.7656624227909
"ENSG00000255222",22.7656624227909
"ENSG00000255224",22.7656624227909
"ENSG00000255231",22.7656624227909
"ENSG00000255234",22.7656624227909
"ENSG00000255236",22.7656624227909
"ENSG00000255250",22.7656624227909
"ENSG00000255252",22.7656624227909
"ENSG00000255277",22.7656624227909
"ENSG00000255284",22.7656624227909
"ENSG00000255302",22.7656624227909
"ENSG00000255308",22.7656624227909
"ENSG00000255310",22.7656624227909
"ENSG00000255318",22.7656624227909
"ENSG00000255322",22.7656624227909
"ENSG00000255325",22.7656624227909
"ENSG00000255326",22.7656624227909
"ENSG00000255337",22.7656624227909
"ENSG00000255346",22.7656624227909
"ENSG00000255364",22.7656624227909
"ENSG00000255366",22.7656624227909
"ENSG00000255394",22.7656624227909
"ENSG00000255397",22.7656624227909
"ENSG00000255398",22.7656624227909
"ENSG00000255399",22.7656624227909
"ENSG00000255423",22.7656624227909
"ENSG00000255449",22.7656624227909
"ENSG00000255455",22.7656624227909
"ENSG00000255458",22.7656624227909
"ENSG00000255465",22.7656624227909
"ENSG00000255468",22.7656624227909
"ENSG00000255479",22.7656624227909
"ENSG00000255487",22.7656624227909
"ENSG00000255495",22.7656624227909
"ENSG00000255507",22.7656624227909
"ENSG00000255517",22.7656624227909
"ENSG00000255529",22.7656624227909
"ENSG00000255559",22.7656624227909
"ENSG00000255561",22.7656624227909
"ENSG00000255571",22.7656624227909
"ENSG00000255580",22.7656624227909
"ENSG00000255587",22.7656624227909
"ENSG00000255622",22.7656624227909
"ENSG00000255633",22.7656624227909
"ENSG00000255642",22.7656624227909
"ENSG00000255652",22.7656624227909
"ENSG00000255710",22.7656624227909
"ENSG00000255727",22.7656624227909
"ENSG00000255737",22.7656624227909
"ENSG00000255746",22.7656624227909
"ENSG00000255772",22.7656624227909
"ENSG00000255823",22.7656624227909
"ENSG00000255836",22.7656624227909
"ENSG00000255837",22.7656624227909
"ENSG00000255856",22.7656624227909
"ENSG00000255857",22.7656624227909
"ENSG00000255874",22.7656624227909
"ENSG00000255883",22.7656624227909
"ENSG00000255909",22.7656624227909
"ENSG00000255920",22.7656624227909
"ENSG00000255966",22.7656624227909
"ENSG00000255967",22.7656624227909
"ENSG00000255986",22.7656624227909
"ENSG00000255992",22.7656624227909
"ENSG00000256030",22.7656624227909
"ENSG00000256043",22.7656624227909
"ENSG00000256045",22.7656624227909
"ENSG00000256053",22.7656624227909
"ENSG00000256060",22.7656624227909
"ENSG00000256061",22.7656624227909
"ENSG00000256069",22.7656624227909
"ENSG00000256073",22.7656624227909
"ENSG00000256087",22.7656624227909
"ENSG00000256092",22.7656624227909
"ENSG00000256103",22.7656624227909
"ENSG00000256116",22.7656624227909
"ENSG00000256139",22.7656624227909
"ENSG00000256143",22.7656624227909
"ENSG00000256148",22.7656624227909
"ENSG00000256164",22.7656624227909
"ENSG00000256167",22.7656624227909
"ENSG00000256185",22.7656624227909
"ENSG00000256204",22.7656624227909
"ENSG00000256211",22.7656624227909
"ENSG00000256223",22.7656624227909
"ENSG00000256229",22.7656624227909
"ENSG00000256238",22.7656624227909
"ENSG00000256257",22.7656624227909
"ENSG00000256268",22.7656624227909
"ENSG00000256269",22.7656624227909
"ENSG00000256271",22.7656624227909
"ENSG00000256293",22.7656624227909
"ENSG00000256304",22.7656624227909
"ENSG00000256338",22.7656624227909
"ENSG00000256340",22.7656624227909
"ENSG00000256356",22.7656624227909
"ENSG00000256360",22.7656624227909
"ENSG00000256383",22.7656624227909
"ENSG00000256393",22.7656624227909
"ENSG00000256427",22.7656624227909
"ENSG00000256436",22.7656624227909
"ENSG00000256443",22.7656624227909
"ENSG00000256448",22.7656624227909
"ENSG00000256453",22.7656624227909
"ENSG00000256464",22.7656624227909
"ENSG00000256508",22.7656624227909
"ENSG00000256525",22.7656624227909
"ENSG00000256537",22.7656624227909
"ENSG00000256540",22.7656624227909
"ENSG00000256546",22.7656624227909
"ENSG00000256568",22.7656624227909
"ENSG00000256576",22.7656624227909
"ENSG00000256591",22.7656624227909
"ENSG00000256594",22.7656624227909
"ENSG00000256604",22.7656624227909
"ENSG00000256612",22.7656624227909
"ENSG00000256616",22.7656624227909
"ENSG00000256618",22.7656624227909
"ENSG00000256628",22.7656624227909
"ENSG00000256660",22.7656624227909
"ENSG00000256667",22.7656624227909
"ENSG00000256672",22.7656624227909
"ENSG00000256673",22.7656624227909
"ENSG00000256683",22.7656624227909
"ENSG00000256690",22.7656624227909
"ENSG00000256694",22.7656624227909
"ENSG00000256742",22.7656624227909
"ENSG00000256745",22.7656624227909
"ENSG00000256751",22.7656624227909
"ENSG00000256771",22.7656624227909
"ENSG00000256837",22.7656624227909
"ENSG00000256849",22.7656624227909
"ENSG00000256879",22.7656624227909
"ENSG00000256884",22.7656624227909
"ENSG00000256913",22.7656624227909
"ENSG00000256940",22.7656624227909
"ENSG00000256968",22.7656624227909
"ENSG00000256973",22.7656624227909
"ENSG00000257017",22.7656624227909
"ENSG00000257027",22.7656624227909
"ENSG00000257038",22.7656624227909
"ENSG00000257043",22.7656624227909
"ENSG00000257052",22.7656624227909
"ENSG00000257074",22.7656624227909
"ENSG00000257086",22.7656624227909
"ENSG00000257093",22.7656624227909
"ENSG00000257103",22.7656624227909
"ENSG00000257122",22.7656624227909
"ENSG00000257150",22.7656624227909
"ENSG00000257151",22.7656624227909
"ENSG00000257175",22.7656624227909
"ENSG00000257176",22.7656624227909
"ENSG00000257181",22.7656624227909
"ENSG00000257207",22.7656624227909
"ENSG00000257210",22.7656624227909
"ENSG00000257219",22.7656624227909
"ENSG00000257225",22.7656624227909
"ENSG00000257242",22.7656624227909
"ENSG00000257243",22.7656624227909
"ENSG00000257259",22.7656624227909
"ENSG00000257261",22.7656624227909
"ENSG00000257272",22.7656624227909
"ENSG00000257279",22.7656624227909
"ENSG00000257285",22.7656624227909
"ENSG00000257298",22.7656624227909
"ENSG00000257303",22.7656624227909
"ENSG00000257315",22.7656624227909
"ENSG00000257322",22.7656624227909
"ENSG00000257327",22.7656624227909
"ENSG00000257335",22.7656624227909
"ENSG00000257337",22.7656624227909
"ENSG00000257354",22.7656624227909
"ENSG00000257365",22.7656624227909
"ENSG00000257376",22.7656624227909
"ENSG00000257390",22.7656624227909
"ENSG00000257405",22.7656624227909
"ENSG00000257433",22.7656624227909
"ENSG00000257497",22.7656624227909
"ENSG00000257499",22.7656624227909
"ENSG00000257507",22.7656624227909
"ENSG00000257509",22.7656624227909
"ENSG00000257511",22.7656624227909
"ENSG00000257524",22.7656624227909
"ENSG00000257526",22.7656624227909
"ENSG00000257542",22.7656624227909
"ENSG00000257551",22.7656624227909
"ENSG00000257556",22.7656624227909
"ENSG00000257557",22.7656624227909
"ENSG00000257564",22.7656624227909
"ENSG00000257573",22.7656624227909
"ENSG00000257605",22.7656624227909
"ENSG00000257613",22.7656624227909
"ENSG00000257621",22.7656624227909
"ENSG00000257624",22.7656624227909
"ENSG00000257681",22.7656624227909
"ENSG00000257698",22.7656624227909
"ENSG00000257704",22.7656624227909
"ENSG00000257718",22.7656624227909
"ENSG00000257727",22.7656624227909
"ENSG00000257735",22.7656624227909
"ENSG00000257742",22.7656624227909
"ENSG00000257773",22.7656624227909
"ENSG00000257800",22.7656624227909
"ENSG00000257809",22.7656624227909
"ENSG00000257815",22.7656624227909
"ENSG00000257838",22.7656624227909
"ENSG00000257839",22.7656624227909
"ENSG00000257851",22.7656624227909
"ENSG00000257859",22.7656624227909
"ENSG00000257877",22.7656624227909
"ENSG00000257913",22.7656624227909
"ENSG00000257918",22.7656624227909
"ENSG00000257950",22.7656624227909
"ENSG00000258016",22.7656624227909
"ENSG00000258017",22.7656624227909
"ENSG00000258056",22.7656624227909
"ENSG00000258057",22.7656624227909
"ENSG00000258090",22.7656624227909
"ENSG00000258092",22.7656624227909
"ENSG00000258137",22.7656624227909
"ENSG00000258171",22.7656624227909
"ENSG00000258227",22.7656624227909
"ENSG00000258245",22.7656624227909
"ENSG00000258274",22.7656624227909
"ENSG00000258282",22.7656624227909
"ENSG00000258289",22.7656624227909
"ENSG00000258297",22.7656624227909
"ENSG00000258301",22.7656624227909
"ENSG00000258302",22.7656624227909
"ENSG00000258311",22.7656624227909
"ENSG00000258315",22.7656624227909
"ENSG00000258365",22.7656624227909
"ENSG00000258376",22.7656624227909
"ENSG00000258377",22.7656624227909
"ENSG00000258405",22.7656624227909
"ENSG00000258427",22.7656624227909
"ENSG00000258430",22.7656624227909
"ENSG00000258441",22.7656624227909
"ENSG00000258444",22.7656624227909
"ENSG00000258454",22.7656624227909
"ENSG00000258458",22.7656624227909
"ENSG00000258461",22.7656624227909
"ENSG00000258469",22.7656624227909
"ENSG00000258472",22.7656624227909
"ENSG00000258476",22.7656624227909
"ENSG00000258479",22.7656624227909
"ENSG00000258484",22.7656624227909
"ENSG00000258486",22.7656624227909
"ENSG00000258498",22.7656624227909
"ENSG00000258539",22.7656624227909
"ENSG00000258559",22.7656624227909
"ENSG00000258561",22.7656624227909
"ENSG00000258572",22.7656624227909
"ENSG00000258580",22.7656624227909
"ENSG00000258581",22.7656624227909
"ENSG00000258584",22.7656624227909
"ENSG00000258590",22.7656624227909
"ENSG00000258591",22.7656624227909
"ENSG00000258602",22.7656624227909
"ENSG00000258603",22.7656624227909
"ENSG00000258604",22.7656624227909
"ENSG00000258608",22.7656624227909
"ENSG00000258628",22.7656624227909
"ENSG00000258636",22.7656624227909
"ENSG00000258643",22.7656624227909
"ENSG00000258645",22.7656624227909
"ENSG00000258646",22.7656624227909
"ENSG00000258667",22.7656624227909
"ENSG00000258675",22.7656624227909
"ENSG00000258682",22.7656624227909
"ENSG00000258696",22.7656624227909
"ENSG00000258701",22.7656624227909
"ENSG00000258708",22.7656624227909
"ENSG00000258725",22.7656624227909
"ENSG00000258727",22.7656624227909
"ENSG00000258733",22.7656624227909
"ENSG00000258741",22.7656624227909
"ENSG00000258763",22.7656624227909
"ENSG00000258768",22.7656624227909
"ENSG00000258780",22.7656624227909
"ENSG00000258789",22.7656624227909
"ENSG00000258790",22.7656624227909
"ENSG00000258794",22.7656624227909
"ENSG00000258810",22.7656624227909
"ENSG00000258824",22.7656624227909
"ENSG00000258839",22.7656624227909
"ENSG00000258851",22.7656624227909
"ENSG00000258875",22.7656624227909
"ENSG00000258890",22.7656624227909
"ENSG00000258896",22.7656624227909
"ENSG00000258900",22.7656624227909
"ENSG00000258907",22.7656624227909
"ENSG00000258920",22.7656624227909
"ENSG00000258938",22.7656624227909
"ENSG00000258940",22.7656624227909
"ENSG00000258944",22.7656624227909
"ENSG00000258949",22.7656624227909
"ENSG00000258957",22.7656624227909
"ENSG00000258976",22.7656624227909
"ENSG00000258998",22.7656624227909
"ENSG00000258999",22.7656624227909
"ENSG00000259001",22.7656624227909
"ENSG00000259004",22.7656624227909
"ENSG00000259015",22.7656624227909
"ENSG00000259030",22.7656624227909
"ENSG00000259032",22.7656624227909
"ENSG00000259037",22.7656624227909
"ENSG00000259045",22.7656624227909
"ENSG00000259048",22.7656624227909
"ENSG00000259049",22.7656624227909
"ENSG00000259051",22.7656624227909
"ENSG00000259052",22.7656624227909
"ENSG00000259065",22.7656624227909
"ENSG00000259070",22.7656624227909
"ENSG00000259071",22.7656624227909
"ENSG00000259081",22.7656624227909
"ENSG00000259088",22.7656624227909
"ENSG00000259091",22.7656624227909
"ENSG00000259124",22.7656624227909
"ENSG00000259129",22.7656624227909
"ENSG00000259134",22.7656624227909
"ENSG00000259137",22.7656624227909
"ENSG00000259138",22.7656624227909
"ENSG00000259153",22.7656624227909
"ENSG00000259158",22.7656624227909
"ENSG00000259172",22.7656624227909
"ENSG00000259182",22.7656624227909
"ENSG00000259205",22.7656624227909
"ENSG00000259207",22.7656624227909
"ENSG00000259244",22.7656624227909
"ENSG00000259248",22.7656624227909
"ENSG00000259287",22.7656624227909
"ENSG00000259291",22.7656624227909
"ENSG00000259295",22.7656624227909
"ENSG00000259299",22.7656624227909
"ENSG00000259305",22.7656624227909
"ENSG00000259318",22.7656624227909
"ENSG00000259319",22.7656624227909
"ENSG00000259321",22.7656624227909
"ENSG00000259326",22.7656624227909
"ENSG00000259330",22.7656624227909
"ENSG00000259344",22.7656624227909
"ENSG00000259362",22.7656624227909
"ENSG00000259363",22.7656624227909
"ENSG00000259366",22.7656624227909
"ENSG00000259370",22.7656624227909
"ENSG00000259376",22.7656624227909
"ENSG00000259378",22.7656624227909
"ENSG00000259394",22.7656624227909
"ENSG00000259408",22.7656624227909
"ENSG00000259419",22.7656624227909
"ENSG00000259420",22.7656624227909
"ENSG00000259431",22.7656624227909
"ENSG00000259448",22.7656624227909
"ENSG00000259456",22.7656624227909
"ENSG00000259460",22.7656624227909
"ENSG00000259479",22.7656624227909
"ENSG00000259480",22.7656624227909
"ENSG00000259495",22.7656624227909
"ENSG00000259498",22.7656624227909
"ENSG00000259511",22.7656624227909
"ENSG00000259516",22.7656624227909
"ENSG00000259523",22.7656624227909
"ENSG00000259524",22.7656624227909
"ENSG00000259529",22.7656624227909
"ENSG00000259531",22.7656624227909
"ENSG00000259556",22.7656624227909
"ENSG00000259562",22.7656624227909
"ENSG00000259577",22.7656624227909
"ENSG00000259583",22.7656624227909
"ENSG00000259585",22.7656624227909
"ENSG00000259592",22.7656624227909
"ENSG00000259605",22.7656624227909
"ENSG00000259612",22.7656624227909
"ENSG00000259623",22.7656624227909
"ENSG00000259644",22.7656624227909
"ENSG00000259659",22.7656624227909
"ENSG00000259660",22.7656624227909
"ENSG00000259664",22.7656624227909
"ENSG00000259668",22.7656624227909
"ENSG00000259673",22.7656624227909
"ENSG00000259685",22.7656624227909
"ENSG00000259687",22.7656624227909
"ENSG00000259702",22.7656624227909
"ENSG00000259705",22.7656624227909
"ENSG00000259706",22.7656624227909
"ENSG00000259716",22.7656624227909
"ENSG00000259726",22.7656624227909
"ENSG00000259728",22.7656624227909
"ENSG00000259736",22.7656624227909
"ENSG00000259744",22.7656624227909
"ENSG00000259746",22.7656624227909
"ENSG00000259750",22.7656624227909
"ENSG00000259758",22.7656624227909
"ENSG00000259768",22.7656624227909
"ENSG00000259781",22.7656624227909
"ENSG00000259799",22.7656624227909
"ENSG00000259802",22.7656624227909
"ENSG00000259804",22.7656624227909
"ENSG00000259806",22.7656624227909
"ENSG00000259820",22.7656624227909
"ENSG00000259828",22.7656624227909
"ENSG00000259834",22.7656624227909
"ENSG00000259863",22.7656624227909
"ENSG00000259869",22.7656624227909
"ENSG00000259877",22.7656624227909
"ENSG00000259882",22.7656624227909
"ENSG00000259883",22.7656624227909
"ENSG00000259886",22.7656624227909
"ENSG00000259891",22.7656624227909
"ENSG00000259915",22.7656624227909
"ENSG00000259917",22.7656624227909
"ENSG00000259918",22.7656624227909
"ENSG00000259932",22.7656624227909
